Time,Event Time,State at A,State at B,Comment
20.6530719,20.65307,1,1,
20.662872,20.66287,1,0,
20.6763039,20.67630,0,0,
21.315064,21.31506,0,1,
21.344048,21.34405,0,0,
21.39484,21.39484,1,0,
21.42012,21.42012,0,0,
22.051248,22.05125,0,1,
22.077192,22.07719,0,0,
22.080856,22.08086,1,0,
22.109096,22.10910,0,0,
22.755416,22.75542,1,0,
22.7833039,22.78330,0,0,
22.796408,22.79641,0,1,
22.82272,22.82272,0,0,
23.4511599,23.45116,1,0,
23.4760719,23.47607,0,0,
23.524832,23.52483,0,1,
23.5543759,23.55438,0,0,
24.198368,24.19837,1,0,
24.200688,24.20069,1,1,
24.2217999,24.22180,0,1,
24.232304,24.23230,0,0,
24.8762,24.87620,0,1,
24.906344,24.90634,0,0,
24.9367519,24.93675,1,0,
24.9612479,24.96125,0,0,
25.589416,25.58942,0,1,
25.616688,25.61669,0,0,
25.6549759,25.65498,1,0,
25.68224,25.68224,0,0,
26.317992,26.31799,1,0,
26.339448,26.33945,1,1,
26.3466959,26.34670,0,1,
26.365408,26.36541,0,0,
27.008784,27.00878,1,0,
27.035296,27.03530,0,0,
27.075096,27.07510,0,1,
27.103104,27.10310,0,0,
27.732016,27.73202,1,0,
27.75576,27.75576,0,0,
27.775504,27.77550,0,1,
27.807168,27.80717,0,0,
28.437984,28.43798,0,1,
28.469576,28.46958,0,0,
28.486072,28.48607,1,0,
28.509936,28.50994,0,0,
29.139176,29.13918,0,1,
29.167408,29.16741,0,0,
29.20792,29.20792,1,0,
29.234424,29.23442,0,0,
29.875256,29.87526,0,1,
29.897968,29.89797,1,1,
29.901592,29.90159,1,0,
29.926624,29.92662,0,0,
30.561144,30.56114,1,0,
30.588824,30.58882,0,0,
30.624872,30.62487,0,1,
30.652112,30.65211,0,0,
31.280496,31.28050,1,0,
31.305424,31.30542,0,0,
31.337576,31.33758,0,1,
31.367952,31.36795,0,0,
32.012688,32.01269,0,1,
32.0196879,32.01969,1,1,
32.0432639,32.04326,0,1,
32.0451999,32.04520,0,0,
32.6883599,32.68836,0,1,
32.7186959,32.71870,0,0,
32.7664879,32.76649,1,0,
32.7917999,32.79180,0,0,
33.4182159,33.41822,0,1,
33.4450719,33.44507,0,0,
33.4607679,33.46077,1,0,
33.4892799,33.48928,0,0,
34.1350399,34.13504,1,0,
34.1635839,34.16359,1,1,
34.1637919,34.16379,0,1,
34.1902799,34.19028,0,0,
34.8217519,34.82175,1,0,
34.8477119,34.84771,0,0,
34.8988159,34.89882,0,1,
34.928456,34.92846,0,0,
35.5648,35.56480,1,0,
35.581872,35.58187,1,1,
35.5888559,35.58886,0,1,
35.6139919,35.61399,0,0,
36.25304,36.25304,0,1,
36.284448,36.28445,0,0,
36.305496,36.30550,1,0,
36.330096,36.33010,0,0,
36.95784,36.95784,0,1,
36.9862319,36.98623,0,0,
37.0316319,37.03163,1,0,
37.0590159,37.05902,0,0,
37.698944,37.69894,1,0,
37.705608,37.70561,1,1,
37.728376,37.72837,0,1,
37.7321119,37.73211,0,0,
38.3828239,38.38282,1,0,
38.4104239,38.41042,0,0,
38.4457279,38.44573,0,1,
38.4737919,38.47379,0,0,
39.099056,39.09906,1,0,
39.1235999,39.12360,0,0,
39.1545599,39.15456,0,1,
39.1864719,39.18647,0,0,
39.817744,39.81775,0,1,
39.8502639,39.85027,0,0,
39.8530479,39.85305,1,0,
39.877224,39.87722,0,0,
40.5103679,40.51037,0,1,
40.5398159,40.53982,0,0,
40.5808719,40.58087,1,0,
40.6073519,40.60735,0,0,
41.24124,41.24124,0,1,
41.2683279,41.26833,0,0,
41.2785439,41.27855,1,0,
41.3075919,41.30759,0,0,
41.9381039,41.93810,1,0,
41.966888,41.96689,0,0,
41.9927999,41.99280,0,1,
42.0201279,42.02013,0,0,
42.649432,42.64943,1,0,
42.67536,42.67536,0,0,
42.7131199,42.71312,0,1,
42.7434559,42.74346,0,0,
43.3855759,43.38557,1,0,
43.3938159,43.39382,1,1,
43.4096079,43.40961,0,1,
43.4269679,43.42697,0,0,
44.0627199,44.06272,0,1,
44.0941519,44.09415,0,0,
44.1362959,44.13630,1,0,
44.161688,44.16169,0,0,
44.7853919,44.78539,0,1,
44.8130879,44.81309,0,0,
44.8387519,44.83875,1,0,
44.8674239,44.86742,0,0,
45.5149839,45.51498,1,0,
45.5296959,45.52970,1,1,
45.54456,45.54456,0,1,
45.5566959,45.55670,0,0,
46.1930239,46.19302,1,0,
46.2201199,46.22012,0,0,
46.27072,46.27072,0,1,
46.3001759,46.30017,0,0,
46.9308799,46.93088,1,0,
46.955608,46.95561,0,0,
46.9617919,46.96179,0,1,
46.9942239,46.99422,0,0,
47.6309359,47.63094,0,1,
47.6635279,47.66353,0,0,
47.6727039,47.67270,1,0,
47.6973999,47.69740,0,0,
48.3267119,48.32671,0,1,
48.356224,48.35622,0,0,
48.4062879,48.40629,1,0,
48.4336799,48.43368,0,0,
49.0712639,49.07126,0,1,
49.0795039,49.07950,1,1,
49.0982239,49.09822,1,0,
49.1095519,49.10955,0,0,
49.7579519,49.75795,1,0,
49.7866399,49.78664,0,0,
49.8143759,49.81438,0,1,
49.842552,49.84255,0,0,
50.4661119,50.46611,1,0,
50.4915519,50.49155,0,0,
50.5317999,50.53180,0,1,
50.5638479,50.56385,0,0,
51.1979199,51.19792,0,1,
51.2188639,51.21886,1,1,
51.231272,51.23127,1,0,
51.243424,51.24342,0,0,
51.8823599,51.88236,0,1,
51.9131439,51.91314,0,0,
51.9518719,51.95187,1,0,
51.9783199,51.97832,0,0,
52.6069599,52.60696,0,1,
52.6349279,52.63493,0,0,
52.6578479,52.65785,1,0,
52.6871919,52.68719,0,0,
53.3161119,53.31611,1,0,
53.3459519,53.34595,0,0,
53.359328,53.35933,0,1,
53.3868559,53.38686,0,0,
54.018984,54.01899,1,0,
54.0459919,54.04599,0,0,
54.086688,54.08669,0,1,
54.11704,54.11704,0,0,
54.7509519,54.75095,1,0,
54.774424,54.77443,1,1,
54.775544,54.77554,0,1,
54.8081999,54.80820,0,0,
55.438368,55.43837,0,1,
55.471,55.47100,0,0,
55.5044799,55.50448,1,0,
55.5299999,55.53000,0,0,
56.1528079,56.15281,0,1,
56.1815759,56.18158,0,0,
56.215088,56.21509,1,0,
56.2438479,56.24385,0,0,
56.8949679,56.89497,0,1,
56.8953199,56.89532,1,1,
56.922512,56.92251,1,0,
56.9256,56.92560,0,0,
57.565488,57.56549,1,0,
57.5937759,57.59378,0,0,
57.640784,57.64079,0,1,
57.6701839,57.67019,0,0,
58.2970239,58.29702,1,0,
58.32256,58.32256,0,0,
58.340496,58.34050,0,1,
58.3731759,58.37318,0,0,
59.009784,59.00978,0,1,
59.0389279,59.03893,1,1,
59.0435199,59.04352,1,0,
59.063864,59.06387,0,0,
59.6966239,59.69662,0,1,
59.7274,59.72740,0,0,
59.7790639,59.77906,1,0,
59.8064719,59.80647,0,0,
60.436576,60.43658,0,1,
60.459656,60.45966,1,1,
60.464224,60.46423,1,0,
60.4901919,60.49019,0,0,
61.134368,61.13437,1,0,
61.1641359,61.16413,0,0,
61.181808,61.18181,0,1,
61.2101519,61.21015,0,0,
61.8338079,61.83381,1,0,
61.8602639,61.86026,0,0,
61.9072159,61.90722,0,1,
61.939264,61.93926,0,0,
62.5784,62.57840,0,1,
62.5841759,62.58418,1,1,
62.609216,62.60921,0,1,
62.612464,62.61246,0,0,
63.255768,63.25577,0,1,
63.2878559,63.28786,0,0,
63.321296,63.32130,1,0,
63.3477439,63.34774,0,0,
63.973,63.97300,0,1,
64.0019919,64.00199,0,0,
64.0358079,64.03580,1,0,
64.06536,64.06536,0,0,
64.695104,64.69511,1,0,
64.725,64.72500,1,1,
64.725904,64.72591,0,1,
64.752832,64.75283,0,0,
65.3896719,65.38967,1,0,
65.4178319,65.41783,0,0,
65.4584479,65.45845,0,1,
65.4888079,65.48881,0,0,
66.116232,66.11623,1,0,
66.1415119,66.14151,0,0,
66.1542719,66.15427,0,1,
66.1885279,66.18853,0,0,
66.815344,66.81535,0,1,
66.84912,66.84912,0,0,
66.8714399,66.87144,1,0,
66.8971519,66.89716,0,0,
67.5209919,67.52099,0,1,
67.5509439,67.55094,0,0,
67.589632,67.58963,1,0,
67.6183679,67.61837,0,0,
68.25984,68.25984,0,1,
68.275672,68.27567,1,1,
68.28796,68.28796,1,0,
68.3065599,68.30656,0,0,
68.9392879,68.93929,1,0,
68.968784,68.96878,0,0,
69.0092959,69.00929,0,1,
69.0386719,69.03867,0,0,
69.663512,69.66351,1,0,
69.69,69.69000,0,0,
69.717624,69.71762,0,1,
69.7504479,69.75045,0,0,
70.389432,70.38943,0,1,
70.4042959,70.40430,1,1,
70.4242079,70.42421,1,0,
70.4295439,70.42954,0,0,
71.0676639,71.06767,0,1,
71.099768,71.09977,0,0,
71.1500239,71.15002,1,0,
71.177448,71.17744,0,0,
71.8018479,71.80185,0,1,
71.8303119,71.83031,0,0,
71.838848,71.83884,1,0,
71.8696959,71.86970,0,0,
72.511968,72.51197,1,0,
72.5427199,72.54272,0,0,
72.547984,72.54798,0,1,
72.576568,72.57657,0,0,
73.202264,73.20226,1,0,
73.2298,73.22980,0,0,
73.2806959,73.28069,0,1,
73.31268,73.31268,0,0,
73.949056,73.94906,1,0,
73.9585839,73.95859,1,1,
73.974672,73.97467,0,1,
73.993208,73.99321,0,0,
74.6304959,74.63049,0,1,
74.6639199,74.66392,0,0,
74.6891759,74.68918,1,0,
74.7156639,74.71567,0,0,
75.3394639,75.33946,0,1,
75.36952,75.36952,0,0,
75.4120559,75.41206,1,0,
75.4417039,75.44170,0,0,
76.0746719,76.07467,1,0,
76.0899039,76.08990,1,1,
76.1063119,76.10632,0,1,
76.118152,76.11815,0,0,
76.7615599,76.76156,1,0,
76.790864,76.79086,0,0,
76.8283759,76.82838,0,1,
76.858728,76.85873,0,0,
77.4815519,77.48155,1,0,
77.5076,77.50760,0,0,
77.5328799,77.53288,0,1,
77.5674239,77.56742,0,0,
78.1934319,78.19344,0,1,
78.2282479,78.22825,0,0,
78.2372879,78.23729,1,0,
78.26324,78.26324,0,0,
78.890096,78.89010,0,1,
78.92132,78.92132,0,0,
78.9622239,78.96223,1,0,
78.9908959,78.99090,0,0,
79.624376,79.62437,0,1,
79.6532,79.65320,0,0,
79.6555279,79.65553,1,0,
79.6868799,79.68688,0,0,
80.3143839,80.31438,1,0,
80.3450719,80.34507,0,0,
80.3763439,80.37634,0,1,
80.405784,80.40578,0,0,
81.030616,81.03062,1,0,
81.0580799,81.05808,0,0,
81.092896,81.09290,0,1,
81.1257679,81.12577,0,0,
81.7689999,81.76900,1,0,
81.769392,81.76939,1,1,
81.7946879,81.79469,0,1,
81.8050639,81.80506,0,0,
82.4400719,82.44007,0,1,
82.473456,82.47346,0,0,
82.5192319,82.51923,1,0,
82.54668,82.54668,0,0,
83.1673199,83.16732,0,1,
83.196704,83.19670,0,0,
83.216624,83.21662,1,0,
83.2476799,83.24768,0,0,
83.8904719,83.89047,1,0,
83.913112,83.91311,1,1,
83.9221199,83.92212,0,1,
83.9420239,83.94202,0,0,
84.5717119,84.57171,1,0,
84.6004239,84.60043,0,0,
84.6521679,84.65217,0,1,
84.6840239,84.68402,0,0,
85.3137199,85.31372,1,0,
85.338032,85.33804,1,1,
85.340008,85.34001,0,1,
85.3730399,85.37304,0,0,
86.0065119,86.00652,0,1,
86.0412319,86.04123,0,0,
86.0557039,86.05570,1,0,
86.0822479,86.08224,0,0,
86.706632,86.70663,0,1,
86.737872,86.73787,0,0,
86.7863519,86.78635,1,0,
86.816024,86.81602,0,0,
87.4542479,87.45425,0,1,
87.45436,87.45436,1,1,
87.482992,87.48299,1,0,
87.4866639,87.48666,0,0,
88.1347199,88.13472,1,0,
88.1651759,88.16518,0,0,
88.196536,88.19653,0,1,
88.226952,88.22695,0,0,
88.847072,88.84707,1,0,
88.8740079,88.87401,0,0,
88.9096879,88.90969,0,1,
88.944408,88.94440,0,0,
89.5722079,89.57220,0,1,
89.6021119,89.60211,1,1,
89.6079999,89.60800,1,0,
89.6283759,89.62837,0,0,
90.26016,90.26016,0,1,
90.292784,90.29279,0,0,
90.332792,90.33279,1,0,
90.361392,90.36139,0,0,
90.988688,90.98869,0,1,
91.0184159,91.01842,0,0,
91.0342639,91.03426,1,0,
91.0659359,91.06593,0,0,
91.690608,91.69061,1,0,
91.7224399,91.72244,0,0,
91.7419759,91.74197,0,1,
91.771576,91.77158,0,0,
92.3983119,92.39832,1,0,
92.4268559,92.42686,0,0,
92.4660399,92.46604,0,1,
92.4989519,92.49895,0,0,
93.1331439,93.13314,1,0,
93.1489999,93.14900,1,1,
93.1593039,93.15930,0,1,
93.1853919,93.18539,0,0,
93.8137199,93.81372,0,1,
93.848424,93.84843,0,0,
93.8866959,93.88670,1,0,
93.914176,93.91418,0,0,
94.5329999,94.53300,0,1,
94.56348,94.56348,0,0,
94.5925839,94.59258,1,0,
94.623656,94.62366,0,0,
95.2694399,95.26944,1,0,
95.2772799,95.27728,1,1,
95.3018559,95.30186,0,1,
95.306688,95.30669,0,0,
95.9421359,95.94214,1,0,
95.9720639,95.97206,0,0,
96.0216239,96.02162,0,1,
96.0534,96.05340,0,0,
96.6783119,96.67831,1,0,
96.70536,96.70536,0,0,
96.7161199,96.71612,0,1,
96.7514719,96.75147,0,0,
97.383552,97.38355,0,1,
97.419552,97.41956,0,0,
97.4209439,97.42094,1,0,
97.4476399,97.44764,0,0,
98.074536,98.07454,0,1,
98.107096,98.10709,0,0,
98.158648,98.15865,1,0,
98.1882959,98.18829,0,0,
98.8181279,98.81813,0,1,
98.8336159,98.83362,1,1,
98.8475359,98.84753,1,0,
98.8664479,98.86645,0,0,
99.50912,99.50912,1,0,
99.540696,99.54070,0,0,
99.5631839,99.56319,0,1,
99.5936879,99.59369,0,0,
100.2129679,100.21300,1,0,
100.2408959,100.24090,0,0,
100.2847439,100.28470,0,1,
100.3193919,100.31940,0,0,
100.9513839,100.95140,0,1,
100.9662319,100.96620,1,1,
100.9878959,100.98790,1,0,
100.9928959,100.99290,0,0,
101.6314479,101.63140,0,1,
101.6653839,101.66540,0,0,
101.7016159,101.70160,1,0,
101.7301119,101.73010,0,0,
102.3531359,102.35310,0,1,
102.383736,102.38370,0,0,
102.411672,102.41170,1,0,
102.4435599,102.44360,0,0,
103.067792,103.06780,1,0,
103.1006479,103.10060,0,0,
103.1066719,103.10670,0,1,
103.1364399,103.13640,0,0,
103.76696,103.76700,1,0,
103.79664,103.79660,0,0,
103.837312,103.83730,0,1,
103.870104,103.87010,0,0,
104.4969359,104.49690,1,0,
104.5237119,104.52370,0,0,
104.5280559,104.52810,0,1,
104.564888,104.56490,0,0,
105.1885999,105.18860,0,1,
105.2244559,105.22450,0,0,
105.2528079,105.25280,1,0,
105.2803999,105.28040,0,0,
105.8992959,105.89930,0,1,
105.9308959,105.93090,0,0,
105.9665759,105.96660,1,0,
105.9976239,105.99760,0,0,
106.6408319,106.64080,0,1,
106.648496,106.64850,1,1,
106.670728,106.67070,1,0,
106.681592,106.68160,0,0,
107.3136239,107.31360,1,0,
107.344832,107.34480,0,0,
107.3894479,107.38950,0,1,
107.421088,107.42110,0,0,
108.043072,108.04310,1,0,
108.0710159,108.07100,0,0,
108.092648,108.09270,0,1,
108.1280959,108.12810,0,0,
108.761456,108.76150,0,1,
108.785152,108.78510,1,1,
108.798544,108.79850,1,0,
108.812096,108.81210,0,0,
109.4434,109.44340,0,1,
109.47724,109.47720,0,0,
109.529056,109.52910,1,0,
109.5586559,109.55870,0,0,
110.181896,110.18190,0,1,
110.211904,110.21190,1,1,
110.212016,110.21200,1,0,
110.245112,110.24510,0,0,
110.884648,110.88470,1,0,
110.9173039,110.91730,0,0,
110.928424,110.92840,0,1,
110.959048,110.95900,0,0,
111.579344,111.57930,1,0,
111.6084,111.60840,0,0,
111.657776,111.65780,0,1,
111.692336,111.69230,0,0,
112.3297519,112.32980,1,0,
112.330352,112.33040,1,1,
112.356944,112.35690,0,1,
112.367504,112.36750,0,0,
113.0039679,113.00400,0,1,
113.039328,113.03930,0,0,
113.0687359,113.06870,1,0,
113.097208,113.09720,0,0,
113.717744,113.71770,0,1,
113.749432,113.74940,0,0,
113.787456,113.78750,1,0,
113.81948,113.81950,0,0,
114.445704,114.44570,1,0,
114.470432,114.47040,1,1,
114.4794719,114.47950,0,1,
114.500528,114.50050,0,0,
115.136616,115.13660,1,0,
115.16752,115.16750,0,0,
115.2067039,115.20670,0,1,
115.2394399,115.23940,0,0,
115.860592,115.86060,1,0,
115.888144,115.88810,0,0,
115.906032,115.90600,0,1,
115.943232,115.94320,0,0,
116.5646719,116.56470,0,1,
116.601696,116.60170,0,0,
116.6176879,116.61770,1,0,
116.645456,116.64550,0,0,
117.26632,117.26630,0,1,
117.29924,117.29920,0,0,
117.338792,117.33880,1,0,
117.3697599,117.36980,0,0,
118.00396,118.00400,0,1,
118.027384,118.02740,1,1,
118.0345199,118.03450,1,0,
118.061032,118.06100,0,0,
118.686528,118.68650,1,0,
118.719008,118.71900,0,0,
118.755816,118.75580,0,1,
118.7874239,118.78740,0,0,
119.408264,119.40830,1,0,
119.437208,119.43720,0,0,
119.4675679,119.46760,0,1,
119.50308,119.50310,0,0,
120.140016,120.14000,0,1,
120.148664,120.14870,1,1,
120.175976,120.17600,0,1,
120.178096,120.17810,0,0,
120.81356,120.81360,0,1,
120.848784,120.84880,0,0,
120.897736,120.89770,1,0,
120.927336,120.92730,0,0,
121.5457039,121.54570,0,1,
121.576744,121.57670,0,0,
121.589176,121.58920,1,0,
121.62264,121.62260,0,0,
122.261328,122.26130,1,0,
122.29256,122.29260,1,1,
122.295024,122.29500,0,1,
122.323488,122.32350,0,0,
122.9466239,122.94660,1,0,
122.9768719,122.97690,0,0,
123.028912,123.02890,0,1,
123.0633279,123.06330,0,0,
123.692984,123.69300,1,0,
123.708944,123.70890,1,1,
123.7208159,123.72080,0,1,
123.7465999,123.74660,0,0,
124.377856,124.37790,0,1,
124.41464,124.41460,0,0,
124.434456,124.43450,1,0,
124.46296,124.46300,0,0,
125.082936,125.08290,0,1,
125.115832,125.11580,0,0,
125.161488,125.16150,1,0,
125.1935679,125.19360,0,0,
125.8240719,125.82410,1,0,
125.833536,125.83350,1,1,
125.858664,125.85870,0,1,
125.864104,125.86410,0,0,
126.507584,126.50760,1,0,
126.539736,126.53970,0,0,
126.5743599,126.57440,0,1,
126.60708,126.60710,0,0,
127.224408,127.22440,1,0,
127.2528479,127.25280,0,0,
127.2825999,127.28260,0,1,
127.32,127.32000,0,0,
127.941816,127.94180,0,1,
127.979904,127.97990,0,0,
127.9815439,127.98150,1,0,
128.0096319,128.00960,0,0,
128.6343519,128.63440,0,1,
128.6686719,128.66870,0,0,
128.709136,128.70910,1,0,
128.739984,128.74000,0,0,
129.366872,129.36690,0,1,
129.398248,129.39830,0,0,
129.4056,129.40560,1,0,
129.439696,129.43970,0,0,
130.0608399,130.06080,1,0,
130.094576,130.09460,0,0,
130.1208,130.12080,0,1,
130.152472,130.15250,0,0,
130.7741439,130.77410,1,0,
130.8041999,130.80420,0,0,
130.8406959,130.84070,0,1,
130.8761999,130.87620,0,0,
131.511672,131.51170,1,0,
131.518824,131.51880,1,1,
131.5394639,131.53950,0,1,
131.557752,131.55780,0,0,
132.185184,132.18520,0,1,
132.2218,132.22180,0,0,
132.2648799,132.26490,1,0,
132.2944719,132.29450,0,0,
132.909864,132.90990,0,1,
132.94196,132.94200,0,0,
132.965112,132.96510,1,0,
132.9986799,132.99870,0,0,
133.6390319,133.63900,1,0,
133.655912,133.65590,1,1,
133.673624,133.67360,0,1,
133.6872159,133.68720,0,0,
134.3151279,134.31510,1,0,
134.346688,134.34670,0,0,
134.398336,134.39830,0,1,
134.432584,134.43260,0,0,
135.056288,135.05630,1,0,
135.08488,135.08490,0,0,
135.0868559,135.08690,0,1,
135.1248959,135.12490,0,0,
135.753312,135.75330,0,1,
135.791472,135.79150,0,0,
135.799176,135.79920,1,0,
135.827776,135.82780,0,0,
136.44912,136.44910,0,1,
136.4833359,136.48330,0,0,
136.5339119,136.53390,1,0,
136.56596,136.56600,0,0,
137.1964559,137.19650,0,1,
137.202776,137.20280,1,1,
137.227608,137.22760,1,0,
137.238,137.23800,0,0,
137.880224,137.88020,1,0,
137.913616,137.91360,0,0,
137.9407039,137.94070,0,1,
137.973448,137.97340,0,0,
138.5888159,138.58880,1,0,
138.6182639,138.61830,0,0,
138.657792,138.65780,0,1,
138.695232,138.69520,0,0,
139.3199119,139.31990,0,1,
139.34492,139.34490,1,1,
139.3589439,139.35890,1,0,
139.3733279,139.37330,0,0,
140.00384,140.00380,0,1,
140.039616,140.03960,0,0,
140.0778719,140.07790,1,0,
140.1086,140.10860,0,0,
140.7300239,140.73000,0,1,
140.762328,140.76230,0,0,
140.7830239,140.78300,1,0,
140.817408,140.81740,0,0,
141.4365599,141.43660,1,0,
141.4714719,141.47150,0,0,
141.4848639,141.48490,0,1,
141.5166879,141.51670,0,0,
142.141088,142.14110,1,0,
142.1723439,142.17230,0,0,
142.212032,142.21200,0,1,
142.247448,142.24750,0,0,
142.87444,142.87440,1,0,
142.897472,142.89750,1,1,
142.902832,142.90280,0,1,
142.937016,142.93700,0,0,
143.558368,143.55840,0,1,
143.59632,143.59630,0,0,
143.630632,143.63060,1,0,
143.660256,143.66030,0,0,
144.2746,144.27460,0,1,
144.307888,144.30790,0,0,
144.33936,144.33940,1,0,
144.372896,144.37290,0,0,
145.0172639,145.01730,1,0,
145.018664,145.01870,1,1,
145.050448,145.05040,1,0,
145.0526479,145.05260,0,0,
145.68496,145.68500,1,0,
145.7178559,145.71780,0,0,
145.765952,145.76590,0,1,
145.800048,145.80000,0,0,
146.419712,146.41970,1,0,
146.449184,146.44920,0,0,
146.4635359,146.46350,0,1,
146.50176,146.50180,0,0,
147.129864,147.12990,0,1,
147.162848,147.16280,1,1,
147.169296,147.16930,1,0,
147.191624,147.19160,0,0,
147.81632,147.81630,0,1,
147.8519519,147.85200,0,0,
147.9043679,147.90440,1,0,
147.936328,147.93630,0,0,
148.559056,148.55910,0,1,
148.5809359,148.58090,1,1,
148.59096,148.59100,1,0,
148.616616,148.61660,0,0,
149.2541599,149.25420,1,0,
149.288752,149.28880,0,0,
149.3055599,149.30560,0,1,
149.3384319,149.33840,0,0,
149.9537519,149.95380,1,0,
149.98432,149.98430,0,0,
150.03096,150.03100,0,1,
150.06832,150.06830,0,0,
150.698272,150.69830,0,1,
150.7075359,150.70750,1,1,
150.736424,150.73640,0,1,
150.73808,150.73810,0,0,
151.37456,151.37460,0,1,
151.41188,151.41190,0,0,
151.44492,151.44490,1,0,
151.475528,151.47550,0,0,
152.0933519,152.09340,0,1,
152.126768,152.12680,0,0,
152.1589359,152.15890,1,0,
152.19348,152.19350,0,0,
152.8133279,152.81330,1,0,
152.8479199,152.84790,1,1,
152.849288,152.84930,0,1,
152.8800399,152.88000,0,0,
153.5090559,153.50900,1,0,
153.5415439,153.54150,0,0,
153.5815439,153.58150,0,1,
153.6168799,153.61690,0,0,
154.237056,154.23710,1,0,
154.2661599,154.26620,0,0,
154.2752479,154.27530,0,1,
154.315296,154.31530,0,0,
154.932952,154.93300,0,1,
154.9722239,154.97220,0,0,
154.995104,154.99510,1,0,
155.024832,155.02480,0,0,
155.640008,155.64000,0,1,
155.6746079,155.67460,0,0,
155.711816,155.71180,1,0,
155.7452319,155.74520,0,0,
156.3809599,156.38100,0,1,
156.395544,156.39550,1,1,
156.413368,156.41340,1,0,
156.4315839,156.43160,0,0,
157.056096,157.05610,1,0,
157.090352,157.09030,0,0,
157.1320559,157.13200,0,1,
157.166032,157.16600,0,0,
157.783528,157.78350,1,0,
157.813952,157.81390,0,0,
157.838664,157.83870,0,1,
157.8769759,157.87700,0,0,
158.5072479,158.50720,0,1,
158.525704,158.52570,1,1,
158.547824,158.54780,1,0,
158.554744,158.55470,0,0,
159.184744,159.18470,0,1,
159.2217839,159.22180,0,0,
159.273048,159.27300,1,0,
159.304912,159.30490,0,0,
159.921616,159.92160,0,1,
159.954368,159.95440,0,0,
159.958136,159.95810,1,0,
