Time,Event Time,State at A,State at B,Comment
29.631744,29.631740,0,0,
30.548072,30.548070,0,1,
30.59812,30.598120,1,1,
30.654056,30.654060,1,0,
30.6907679,30.690770,0,0,
31.5509279,31.550930,0,1,
31.602264,31.602260,1,1,
31.66128,31.661280,1,0,
31.692616,31.692620,0,0,
32.6317839,32.631780,0,1,
32.6555199,32.655520,1,1,
32.7448639,32.744870,0,1,
32.744912,32.744910,0,0,
33.6405999,33.640600,0,1,
33.655984,33.655980,1,1,
33.744888,33.744890,0,1,
33.75528,33.755280,0,0,
34.7069199,34.706920,1,0,
34.725784,34.725780,1,1,
34.7970239,34.797020,0,1,
34.8387759,34.838780,0,0,
35.707544,35.707540,1,0,
35.734224,35.734220,1,1,
35.79944,35.799440,0,1,
35.84464,35.844640,0,0,
36.763096,36.763100,1,0,
36.811656,36.811660,1,1,
36.858256,36.858260,0,1,
36.9180159,36.918010,0,0,
37.7675119,37.767510,1,0,
37.813576,37.813580,1,1,
37.8663519,37.866350,0,1,
37.9162879,37.916290,0,0,
38.8334239,38.833420,1,0,
38.879368,38.879370,1,1,
38.936184,38.936180,0,1,
38.9790799,38.979080,0,0,
39.844544,39.844540,1,0,
39.8752719,39.875270,1,1,
39.9508079,39.950810,0,1,
39.9727599,39.972760,0,0,
40.9209439,40.920940,1,0,
40.9335679,40.933570,1,1,
41.0287599,41.028760,0,1,
41.030536,41.030540,0,0,
41.9266719,41.926670,0,1,
41.9365679,41.936570,1,1,
42.023768,42.023770,1,0,
42.044656,42.044650,0,0,
42.9843439,42.984340,0,1,
43.0139839,43.013980,1,1,
43.083552,43.083550,1,0,
43.1197519,43.119750,0,0,
43.978504,43.978500,0,1,
44.0269519,44.026950,1,1,
44.0803839,44.080380,1,0,
44.129728,44.129730,0,0,
45.042872,45.042870,0,1,
45.095112,45.095110,1,1,
45.149024,45.149020,1,0,
45.194264,45.194260,0,0,
46.0415919,46.041590,0,1,
46.101184,46.101180,1,1,
46.1520319,46.152030,1,0,
46.197152,46.197150,0,0,
47.118144,47.118140,0,1,
47.15884,47.158840,1,1,
47.2329759,47.232980,1,0,
47.252584,47.252580,0,0,
48.1237759,48.123780,0,1,
48.1594719,48.159470,1,1,
48.2416719,48.241670,1,0,
48.2517199,48.251720,0,0,
49.210216,49.210220,0,1,
49.2116879,49.211690,1,1,
49.3040479,49.304050,0,1,
49.328368,49.328370,0,0,
50.2105119,50.210510,1,0,
50.2191359,50.219140,1,1,
50.303656,50.303660,0,1,
50.3363119,50.336310,0,0,
51.264016,51.264020,1,0,
51.3027359,51.302730,1,1,
51.35968,51.359680,0,1,
51.4163039,51.416310,0,0,
52.265016,52.265010,1,0,
52.3073359,52.307330,1,1,
52.3636879,52.363690,0,1,
52.417,52.417000,0,0,
53.326616,53.326610,1,0,
53.3792239,53.379220,1,1,
53.429384,53.429380,0,1,
53.4849519,53.484950,0,0,
54.333296,54.333300,1,0,
54.376936,54.376940,1,1,
54.440192,54.440190,0,1,
54.4793679,54.479370,0,0,
55.4068559,55.406860,1,0,
55.4384719,55.438470,1,1,
55.516952,55.516950,0,1,
55.53904,55.539040,0,0,
56.420024,56.420020,1,0,
56.4316319,56.431630,1,1,
56.5311679,56.531170,1,0,
56.5323119,56.532310,0,0,
57.4891279,57.489130,0,1,
57.5001599,57.500160,1,1,
57.589544,57.589540,1,0,
57.611784,57.611790,0,0,
58.481344,58.481340,0,1,
58.514352,58.514350,1,1,
58.583376,58.583380,1,0,
58.624096,58.624100,0,0,
59.542344,59.542340,0,1,
59.588888,59.588890,1,1,
59.647856,59.647860,1,0,
59.69496,59.694960,0,0,
60.537408,60.537410,0,1,
60.597256,60.597260,1,1,
60.646976,60.646980,1,0,
60.699584,60.699580,0,0,
61.60892,61.608920,0,1,
61.660392,61.660390,1,1,
61.723304,61.723300,1,0,
61.759472,61.759470,0,0,
62.6102,62.610200,0,1,
62.662024,62.662030,1,1,
62.729144,62.729150,1,0,
62.758464,62.758460,0,0,
63.694488,63.694490,0,1,
63.7167599,63.716760,1,1,
63.812184,63.812180,0,1,
63.816208,63.816210,0,0,
64.701688,64.701690,0,1,
64.714752,64.714750,1,1,
64.809896,64.809900,0,1,
64.824544,64.824550,0,0,
65.767568,65.767570,1,0,
65.789832,65.789830,1,1,
65.864152,65.864150,0,1,
65.910672,65.910680,0,0,
66.765832,66.765830,1,0,
66.79604,66.796040,1,1,
66.86464,66.864640,0,1,
66.913512,66.913510,0,0,
67.8238,67.823800,1,0,
67.875168,67.875170,1,1,
67.92616,67.926160,0,1,
67.98824,67.988240,0,0,
68.82616,68.826160,1,0,
68.87472,68.874720,1,1,
68.932784,68.932790,0,1,
68.983616,68.983620,0,0,
69.89512,69.895120,1,0,
69.941584,69.941580,1,1,
70.006032,70.006030,0,1,
70.0473279,70.047330,0,0,
70.904576,70.904580,1,0,
70.935072,70.935070,1,1,
71.019184,71.019180,0,1,
71.038512,71.038510,0,0,
71.984312,71.984310,1,0,
71.99448,71.994480,1,1,
72.097488,72.097490,1,0,
72.100376,72.100370,0,0,
72.985232,72.985230,0,1,
72.998144,72.998150,1,1,
73.08868,73.088680,1,0,
73.114016,73.114010,0,0,
74.04464,74.044640,0,1,
74.078,74.078000,1,1,
74.150448,74.150450,1,0,
74.191112,74.191110,0,0,
75.036376,75.036380,0,1,
75.088616,75.088620,1,1,
75.145464,75.145460,1,0,
75.198024,75.198020,0,0,
76.1033439,76.103350,0,1,
76.158056,76.158060,1,1,
76.217208,76.217210,1,0,
76.263656,76.263660,0,0,
77.099528,77.099530,0,1,
77.161672,77.161670,1,1,
77.218744,77.218740,1,0,
77.263608,77.263610,0,0,
78.180024,78.180020,0,1,
78.220392,78.220390,1,1,
78.303288,78.303290,1,0,
78.3200559,78.320050,0,0,
79.183592,79.183590,0,1,
79.21848,79.218480,1,1,
79.310208,79.310210,1,0,
79.316624,79.316630,0,0,
80.272056,80.272060,1,0,
80.370472,80.370480,0,1,
80.400368,80.400370,0,0,
81.268488,81.268490,1,0,
81.280024,81.280020,1,1,
81.368152,81.368150,0,1,
81.405176,81.405170,0,0,
82.323928,82.323930,1,0,
82.366072,82.366070,1,1,
82.426352,82.426350,0,1,
82.4871919,82.487190,0,0,
83.322688,83.322690,1,0,
83.367856,83.367860,1,1,
83.428792,83.428790,0,1,
83.484392,83.484390,0,0,
84.38704,84.387040,1,0,
84.441264,84.441260,1,1,
84.497584,84.497580,0,1,
84.55356,84.553560,0,0,
85.391856,85.391850,1,0,
85.436112,85.436110,1,1,
85.507088,85.507090,0,1,
85.544904,85.544910,0,0,
86.468688,86.468690,1,0,
86.4990399,86.499040,1,1,
86.587208,86.587210,0,1,
86.605896,86.605900,0,0,
87.4802239,87.480220,1,0,
87.489464,87.489460,1,1,
87.595496,87.595500,1,0,
87.600784,87.600780,0,0,
88.548736,88.548740,0,1,
88.563256,88.563260,1,1,
88.655816,88.655820,1,0,
88.682776,88.682780,0,0,
89.538312,89.538310,0,1,
89.575328,89.575330,1,1,
89.647584,89.647580,1,0,
89.6920959,89.692090,0,0,
90.601856,90.601850,0,1,
90.65156,90.651560,1,1,
90.71496,90.714960,1,0,
90.764408,90.764400,0,0,
91.594264,91.594260,0,1,
91.657472,91.657470,1,1,
91.71212,91.712120,1,0,
91.766008,91.766010,0,0,
92.6692319,92.669240,0,1,
92.72156,92.721560,1,1,
92.792384,92.792380,1,0,
92.8268,92.826800,0,0,
93.6682079,93.668210,0,1,
93.720872,93.720870,1,1,
93.796192,93.796190,1,0,
93.82344,93.823440,0,0,
94.7563519,94.756360,0,1,
94.776648,94.776650,1,1,
94.8781039,94.878110,0,1,
94.887272,94.887280,0,0,
95.7612,95.761200,0,1,
95.772376,95.772380,1,1,
95.873856,95.873860,0,1,
95.8927439,95.892750,0,0,
96.826624,96.826620,1,0,
96.85252,96.852520,1,1,
96.929816,96.929820,0,1,
96.9816,96.981600,0,0,
97.822744,97.822750,1,0,
97.855904,97.855900,1,1,
97.9286879,97.928690,0,1,
97.9808879,97.980890,0,0,
98.882848,98.882850,1,0,
98.93704,98.937040,1,1,
98.992864,98.992870,0,1,
99.057168,99.057170,0,0,
99.883368,99.883370,1,0,
99.9336079,99.933610,1,1,
99.998184,99.998180,0,1,
100.049216,100.049200,0,0,
100.9553119,100.955300,1,0,
101.001936,101.001900,1,1,
101.074736,101.074700,0,1,
101.114184,101.114200,0,0,
101.963072,101.963100,1,0,
101.9926239,101.992600,1,1,
102.086232,102.086200,0,1,
102.1026399,102.102600,0,0,
103.046016,103.046000,1,0,
103.05372,103.053700,1,1,
103.16328,103.163300,1,0,
103.170568,103.170600,0,0,
104.041848,104.041800,0,1,
104.057984,104.058000,1,1,
104.152264,104.152300,1,0,
104.1816319,104.181600,0,0,
105.10332,105.103300,0,1,
105.14016,105.140200,1,1,
105.216392,105.216400,1,0,
105.260704,105.260700,0,0,
106.092488,106.092500,0,1,
106.148432,106.148400,1,1,
106.209504,106.209500,1,0,
106.2646479,106.264600,0,0,
107.162384,107.162400,0,1,
107.21932,107.219300,1,1,
107.2844559,107.284500,1,0,
107.33132,107.331300,0,0,
108.156568,108.156600,0,1,
108.220296,108.220300,1,1,
108.2842,108.284200,1,0,
108.328488,108.328500,0,0,
109.240312,109.240300,0,1,
109.280256,109.280300,1,1,
109.37288,109.372900,1,0,
109.385928,109.385900,0,0,
110.241752,110.241800,0,1,
110.275928,110.275900,1,1,
110.377464,110.377500,1,0,
110.380336,110.380300,0,0,
111.330864,111.330900,1,0,
111.335184,111.335200,1,1,
111.435576,111.435600,0,1,
111.471112,111.471100,0,0,
112.325072,112.325100,1,0,
112.339192,112.339200,1,1,
112.431448,112.431400,0,1,
112.47252,112.472500,0,0,
113.382368,113.382400,1,0,
113.427928,113.427900,1,1,
113.491912,113.491900,0,1,
113.556808,113.556800,0,0,
114.37916,114.379200,1,0,
114.426624,114.426600,1,1,
114.492984,114.493000,0,1,
114.550368,114.550400,0,0,
115.446088,115.446100,1,0,
115.501608,115.501600,1,1,
115.564816,115.564800,0,1,
115.62112,115.621100,0,0,
116.44908,116.449100,1,0,
116.493776,116.493800,1,1,
116.572888,116.572900,0,1,
116.609696,116.609700,0,0,
117.529112,117.529100,1,0,
117.558032,117.558000,1,1,
117.656584,117.656600,0,1,
117.671928,117.671900,0,0,
118.53892,118.538900,1,0,
118.545784,118.545800,1,1,
118.659128,118.659100,1,0,
118.667984,118.668000,0,0,
119.60692,119.606900,0,1,
119.624728,119.624700,1,1,
119.721472,119.721500,1,0,
119.752608,119.752600,0,0,
120.593592,120.593600,0,1,
120.634576,120.634600,1,1,
120.710968,120.711000,1,0,
120.759008,120.759000,0,0,
121.659656,121.659700,0,1,
121.712528,121.712500,1,1,
121.78136,121.781400,1,0,
121.832656,121.832700,0,0,
122.649392,122.649400,0,1,
122.715904,122.715900,1,1,
122.776552,122.776600,1,0,
122.831336,122.831300,0,0,
123.727552,123.727600,0,1,
123.781304,123.781300,1,1,
123.8606799,123.860700,1,0,
123.892992,123.893000,0,0,
124.7240399,124.724000,0,1,
124.77788,124.777900,1,1,
124.862368,124.862400,1,0,
124.886992,124.887000,0,0,
125.816072,125.816100,0,1,
125.835096,125.835100,1,1,
125.943096,125.943100,0,1,
125.957672,125.957700,0,0,
126.8183199,126.818300,0,1,
126.8280799,126.828100,1,1,
126.936504,126.936500,0,1,
126.959968,126.960000,0,0,
127.884248,127.884200,1,0,
127.9130159,127.913000,1,1,
127.994536,127.994500,0,1,
128.0517359,128.051700,0,0,
128.8776799,128.877700,1,0,
128.9134959,128.913500,1,1,
128.9914159,128.991400,0,1,
129.047352,129.047300,0,0,
129.9402879,129.940300,1,0,
129.9969839,129.997000,1,1,
130.0587359,130.058700,0,1,
130.1254399,130.125400,0,0,
130.9383199,130.938300,1,0,
130.9901999,130.990200,1,1,
131.0619599,131.062000,0,1,
131.1138559,131.113900,0,0,
132.0137279,132.013700,1,0,
132.060408,132.060400,1,1,
132.142496,132.142500,0,1,
132.1803359,132.180300,0,0,
133.0194399,133.019400,1,0,
133.0478719,133.047900,1,1,
133.1520799,133.152100,0,1,
133.165888,133.165900,0,0,
134.10564,134.105600,1,0,
134.111,134.111000,1,1,
134.2285199,134.228500,1,0,
134.2397279,134.239700,0,0,
135.0955519,135.095600,0,1,
135.1155759,135.115600,1,1,
135.2147199,135.214700,1,0,
135.2481759,135.248200,0,0,
136.1599519,136.160000,0,1,
136.2001839,136.200200,1,1,
136.281512,136.281500,1,0,
136.3290319,136.329000,0,0,
137.1458559,137.145900,0,1,
137.2059679,137.206000,1,1,
137.2723279,137.272300,1,0,
137.3299199,137.329900,0,0,
138.218864,138.218900,0,1,
138.2783119,138.278300,1,1,
138.3512239,138.351200,1,0,
138.3975439,138.397500,0,0,
139.210064,139.210100,0,1,
139.276672,139.276700,1,1,
139.3485679,139.348600,1,0,
139.3934239,139.393400,0,0,
140.2977759,140.297800,0,1,
140.336616,140.336600,1,1,
140.442128,140.442100,1,0,
140.450312,140.450300,0,0,
141.2962879,141.296300,0,1,
141.3352559,141.335300,1,1,
141.4436319,141.443600,1,0,
141.4479999,141.448000,0,0,
142.3852719,142.385300,1,0,
142.3946639,142.394700,1,1,
142.4987279,142.498700,0,1,
142.5424479,142.542400,0,0,
143.3826879,143.382700,1,0,
143.395504,143.395500,1,1,
143.49828,143.498300,0,1,
143.5396479,143.539600,0,0,
144.4354479,144.435500,1,0,
144.488432,144.488400,1,1,
144.5545759,144.554600,0,1,
144.6273839,144.627400,0,0,
145.43604,145.436000,1,0,
145.4836319,145.483600,1,1,
145.5601359,145.560100,0,1,
145.616808,145.616800,0,0,
146.4983679,146.498400,1,0,
146.5624559,146.562500,1,1,
146.628312,146.628300,0,1,
146.689416,146.689400,0,0,
147.5063919,147.506400,1,0,
147.550368,147.550400,1,1,
147.6420559,147.642100,0,1,
147.673824,147.673800,0,0,
148.582216,148.582200,1,0,
148.6172159,148.617200,1,1,
148.722152,148.722200,0,1,
148.7384719,148.738500,0,0,
149.5981519,149.598100,1,0,
149.6009759,149.601000,1,1,
149.7220479,149.722000,1,0,
149.7394479,149.739400,0,0,
150.66456,150.664600,0,1,
150.6796399,150.679600,1,1,
150.7869679,150.787000,1,0,
150.8194799,150.819500,0,0,
151.6473919,151.647400,0,1,
151.6955039,151.695500,1,1,
151.77316,151.773200,1,0,
151.830808,151.830800,0,0,
152.716424,152.716400,0,1,
152.768712,152.768700,1,1,
152.8471999,152.847200,1,0,
152.898768,152.898800,0,0,
153.7023039,153.702300,0,1,
153.776728,153.776700,1,1,
153.839216,153.839200,1,0,
153.90156,153.901600,0,0,
154.7847279,154.784700,0,1,
154.8368799,154.836900,1,1,
154.9286639,154.928700,1,0,
154.957416,154.957400,0,0,
155.777584,155.777600,0,1,
155.83764,155.837600,1,1,
155.9270639,155.927100,1,0,
155.9553599,155.955400,0,0,
156.8750799,156.875100,0,1,
156.8895279,156.889500,1,1,
157.005912,157.005900,0,1,
157.0282879,157.028300,0,0,
157.8740959,157.874100,0,1,
157.8865439,157.886600,1,1,
158.00364,158.003600,0,1,
158.0267439,158.026700,0,0,
158.9374719,158.937500,1,0,
158.9739679,158.974000,1,1,
159.0567439,159.056700,0,1,
159.123032,159.123000,0,0,
159.9350879,159.935100,1,0,
159.9707279,159.970700,1,1,
160.0583199,160.058300,0,1,
160.1140639,160.114100,0,0,
160.992752,160.992800,1,0,
161.0579599,161.058000,1,1,
161.1212639,161.121300,0,1,
161.1949119,161.194900,0,0,
161.9958319,161.995800,1,0,
162.0475119,162.047500,1,1,
162.1305279,162.130500,0,1,
162.1792319,162.179200,0,0,
163.0663119,163.066300,1,0,
163.1203919,163.120400,1,1,
163.207136,163.207100,0,1,
163.247888,163.247900,0,0,
164.0779759,164.078000,1,0,
164.104032,164.104000,1,1,
164.2228239,164.222800,0,1,
164.2295279,164.229500,0,0,
165.1598799,165.159900,1,0,
165.1695119,165.169500,1,1,
165.2945119,165.294500,1,0,
165.3063839,165.306400,0,0,
166.1504719,166.150500,0,1,
166.1760399,166.176000,1,1,
166.2772319,166.277200,1,0,
166.3203119,166.320300,0,0,
167.217232,167.217200,0,1,
167.2557519,167.255800,1,1,
167.3474719,167.347500,1,0,
167.3955279,167.395500,0,0,
168.2001599,168.200200,0,1,
168.263208,168.263200,1,1,
168.3353839,168.335400,1,0,
168.3944639,168.394500,0,0,
169.2773759,169.277400,0,1,
169.3360799,169.336100,1,1,
169.418872,169.418900,1,0,
169.4625599,169.462600,0,0,
170.265776,170.265800,0,1,
170.3325039,170.332500,1,1,
170.4134319,170.413400,1,0,
170.454704,170.454700,0,0,
171.3580239,171.358000,0,1,
171.394928,171.394900,1,1,
171.511688,171.511700,1,0,
171.5141039,171.514100,0,0,
172.3535839,172.353600,0,1,
172.3859359,172.385900,1,1,
172.5045679,172.504600,0,1,
172.5095999,172.509600,0,0,
173.4440239,173.444000,1,0,
173.4550159,173.455000,1,1,
173.5633759,173.563400,0,1,
173.6104719,173.610500,0,0,
174.4338079,174.433800,1,0,
174.452408,174.452400,1,1,
174.5556719,174.555700,0,1,
174.6038079,174.603800,0,0,
175.495736,175.495700,1,0,
175.5468239,175.546800,1,1,
175.621536,175.621500,0,1,
175.6922159,175.692200,0,0,
176.488184,176.488200,1,0,
176.5385759,176.538600,1,1,
176.6193839,176.619400,0,1,
176.6781519,176.678100,0,0,
177.5609439,177.560900,1,0,
177.6182799,177.618300,1,1,
177.6983119,177.698300,0,1,
177.7522399,177.752200,0,0,
178.5602319,178.560200,1,0,
178.6033199,178.603300,1,1,
178.7030639,178.703100,0,1,
178.7339359,178.733900,0,0,
179.6463999,179.646400,1,0,
179.6723759,179.672400,1,1,
179.7935039,179.793500,0,1,
179.8006879,179.800700,0,0,
180.6524879,180.652500,1,0,
180.6535119,180.653500,1,1,
180.781984,180.782000,1,0,
180.7999759,180.800000,0,0,
181.7200239,181.720000,0,1,
181.7434479,181.743500,1,1,
181.8501999,181.850200,1,0,
181.8889599,181.889000,0,0,
182.7004239,182.700400,0,1,
182.7485599,182.748600,1,1,
182.8344479,182.834400,1,0,
182.88912,182.889100,0,0,
183.7729759,183.773000,0,1,
183.829952,183.830000,1,1,
183.912592,183.912600,1,0,
183.9648399,183.964800,0,0,
184.756768,184.756800,0,1,
184.8280319,184.828000,1,1,
184.9026879,184.902700,1,0,
184.9579599,184.958000,0,0,
185.8429519,185.843000,0,1,
185.8962719,185.896300,1,1,
185.9964079,185.996400,1,0,
186.0216879,186.021700,0,0,
186.8336,186.833600,0,1,
186.8876879,186.887700,1,1,
186.9920159,186.992000,1,0,
187.0109279,187.010900,0,0,
187.9341839,187.934200,0,1,
187.9480799,187.948100,1,1,
188.0701599,188.070200,0,1,
188.096016,188.096000,0,0,
188.9301279,188.930100,0,1,
188.9362399,188.936200,1,1,
189.0594159,189.059400,0,1,
189.0905199,189.090500,0,0,
189.9966639,189.996700,1,0,
190.0318239,190.031800,1,1,
190.1224239,190.122400,0,1,
190.1879119,190.187900,0,0,
190.9857359,190.985700,1,0,
191.025288,191.025300,1,1,
191.115784,191.115800,0,1,
191.1754719,191.175500,0,0,
192.0536399,192.053600,1,0,
192.1136639,192.113700,1,1,
192.1895359,192.189500,0,1,
192.2570079,192.257000,0,0,
193.0477919,193.047800,1,0,
193.1001999,193.100200,1,1,
193.1896719,193.189700,0,1,
193.2386479,193.238600,0,0,
194.129224,194.129200,1,0,
194.1747119,194.174700,1,1,
194.2774639,194.277500,0,1,
194.3088079,194.308800,0,0,
195.1310959,195.131100,1,0,
195.1557759,195.155800,1,1,
195.2826799,195.282700,0,1,
195.2883439,195.288300,0,0,
196.2234559,196.223400,1,0,
196.22356,196.223600,1,1,
196.3558719,196.355900,1,0,
196.3761199,196.376100,0,0,
197.202328,197.202300,0,1,
197.2286959,197.228700,1,1,
197.336864,197.336900,1,0,
197.3784719,197.378500,0,0,
198.2720239,198.272000,0,1,
198.3175839,198.317600,1,1,
198.4105919,198.410600,1,0,
198.4622559,198.462200,0,0,
199.2521599,199.252200,0,1,
199.3179119,199.317900,1,1,
199.396256,199.396300,1,0,
199.4570159,199.457000,0,0,
200.332384,200.332400,0,1,
200.3933999,200.393400,1,1,
200.484008,200.484000,1,0,
200.5266559,200.526700,0,0,
201.3180159,201.318000,0,1,
201.3864239,201.386400,1,1,
201.4761999,201.476200,1,0,
201.5160479,201.516100,0,0,
202.4140959,202.414100,0,1,
202.4507039,202.450700,1,1,
202.5772239,202.577200,0,1,
202.5788639,202.578900,0,0,
203.406928,203.406900,0,1,
203.4389039,203.438900,1,1,
203.5649279,203.564900,0,1,
203.573648,203.573700,0,0,
204.4990479,204.499100,1,0,
204.512104,204.512100,1,1,
204.6259439,204.625900,0,1,
204.6778719,204.677900,0,0,
205.4861759,205.486200,1,0,
205.5065199,205.506500,1,1,
205.6160159,205.616000,0,1,
205.6676479,205.667600,0,0,
206.5504319,206.550400,1,0,
206.6038239,206.603800,1,1,
206.684904,206.684900,0,1,
206.7579919,206.758000,0,0,
207.5403439,207.540300,1,0,
207.592336,207.592300,1,1,
207.6804959,207.680500,0,1,
207.7404319,207.740400,0,0,
208.615976,208.616000,1,0,
208.6741839,208.674200,1,1,
208.7632239,208.763200,0,1,
208.816016,208.816000,0,0,
209.6128959,209.612900,1,0,
209.6561839,209.656200,1,1,
209.7654879,209.765500,0,1,
209.7947039,209.794700,0,0,
210.7027199,210.702700,1,0,
210.727264,210.727300,1,1,
210.8599119,210.859900,0,1,
210.863408,210.863400,0,0,
211.705392,211.705400,0,1,
211.7061759,211.706200,1,1,
211.8419919,211.842000,1,0,
211.8633679,211.863400,0,0,
212.7742159,212.774200,0,1,
212.8003359,212.800300,1,1,
212.9129679,212.913000,1,0,
212.9547199,212.954700,0,0,
213.7517839,213.751800,0,1,
213.8025119,213.802500,1,1,
213.8946639,213.894700,1,0,
213.9518879,213.951900,0,0,
214.8272239,214.827200,0,1,
214.8862799,214.886300,1,1,
214.9765759,214.976600,1,0,
215.0290319,215.029000,0,0,
215.808048,215.808000,0,1,
215.8813599,215.881400,1,1,
215.964064,215.964100,1,0,
216.019144,216.019100,0,0,
216.8978959,216.897900,0,1,
216.951512,216.951500,1,1,
217.0623519,217.062300,1,0,
217.084344,217.084400,0,0,
217.8856399,217.885600,0,1,
217.940312,217.940300,1,1,
218.0550799,218.055100,1,0,
218.0709439,218.070900,0,0,
218.990336,218.990300,0,1,
219.002496,219.002500,1,1,
219.1321599,219.132200,0,1,
219.163136,219.163100,0,0,
219.9832959,219.983300,0,1,
219.9883599,219.988400,1,1,
220.119368,220.119400,0,1,
220.1541999,220.154200,0,0,
221.0506479,221.050600,1,0,
221.088264,221.088300,1,1,
221.1847199,221.184700,0,1,
221.253888,221.253900,0,0,
222.037536,222.037500,1,0,
222.078624,222.078600,1,1,
222.17624,222.176200,0,1,
222.23796,222.238000,0,0,
223.107976,223.108000,1,0,
223.1696559,223.169700,1,1,
223.25324,223.253200,0,1,
223.3211919,223.321200,0,0,
224.0998159,224.099800,1,0,
224.153056,224.153100,1,1,
224.2514,224.251400,0,1,
224.29972,224.299700,0,0,
225.1843039,225.184300,1,0,
225.229616,225.229600,1,1,
225.342824,225.342800,0,1,
225.3716799,225.371700,0,0,
226.183608,226.183600,1,0,
226.207632,226.207600,1,1,
226.345504,226.345500,0,1,
226.348336,226.348300,0,0,
227.277488,227.277500,0,1,
227.2793599,227.279400,1,1,
227.418208,227.418200,1,0,
227.4420799,227.442100,0,0,
228.2531519,228.253200,0,1,
228.281776,228.281800,1,1,
228.396352,228.396300,1,0,
228.441264,228.441300,0,0,
229.325768,229.325800,0,1,
229.3737039,229.373700,1,1,
229.473616,229.473600,1,0,
229.5271519,229.527100,0,0,
230.302576,230.302600,0,1,
230.3709919,230.371000,1,1,
230.456352,230.456300,1,0,
230.51868,230.518700,0,0,
231.386176,231.386200,0,1,
231.4487599,231.448800,1,1,
231.5485759,231.548600,1,0,
231.5898239,231.589800,0,0,
232.368568,232.368600,0,1,
232.438824,232.438800,1,1,
232.5377119,232.537700,1,0,
232.5760879,232.576100,0,0,
233.4688959,233.468900,0,1,
233.5050639,233.505100,1,1,
233.6391839,233.639200,0,1,
233.645256,233.645200,0,0,
