Time,Event Time,State at A,State at B,Comment
12.62172,12.621720,0,1,
12.647592,12.647590,1,1,
12.656216,12.656220,1,0,
12.67424,12.674240,0,0,
13.053984,13.053980,0,1,
13.085416,13.085420,0,0,
13.0984,13.098400,1,0,
13.127632,13.127630,0,0,
13.494704,13.494700,0,1,
13.522832,13.522830,1,1,
13.523024,13.523020,1,0,
13.556176,13.556180,0,0,
13.921768,13.921770,1,0,
13.954704,13.954700,0,0,
13.966688,13.966690,0,1,
13.995432,13.995430,0,0,
14.359624,14.359620,1,0,
14.388136,14.388140,0,0,
14.39748,14.397480,0,1,
14.43008,14.430080,0,0,
14.817192,14.817190,1,0,
14.820568,14.820570,1,1,
14.84384,14.843840,0,1,
14.855768,14.855770,0,0,
15.220656,15.220660,0,1,
15.253304,15.253300,0,0,
15.278816,15.278820,1,0,
15.30788,15.307880,0,0,
15.678984,15.678980,0,1,
15.70404,15.704040,1,1,
15.70792,15.707920,1,0,
15.73696,15.736960,0,0,
16.110008,16.110010,1,0,
16.129616,16.129620,1,1,
16.1434399,16.143440,0,1,
16.158288,16.158290,0,0,
16.531496,16.531500,1,0,
16.561448,16.561450,0,0,
16.5897599,16.589760,0,1,
16.621768,16.621770,0,0,
16.99256,16.992560,1,0,
16.992792,16.992790,1,1,
17.0196,17.019600,0,1,
17.0280719,17.028070,0,0,
17.413624,17.413620,0,1,
17.447544,17.447540,0,0,
17.450976,17.450980,1,0,
17.479176,17.479180,0,0,
17.841528,17.841530,0,1,
17.871432,17.871430,0,0,
17.891328,17.891330,1,0,
17.924152,17.924150,0,0,
18.291184,18.291180,1,0,
18.313776,18.313780,1,1,
18.32572,18.325720,0,1,
18.342344,18.342340,0,0,
18.712456,18.712460,1,0,
18.743296,18.743300,0,0,
18.756136,18.756140,0,1,
18.787568,18.787570,0,0,
19.161848,19.161850,1,0,
19.189432,19.189430,0,0,
19.191624,19.191620,0,1,
19.227048,19.227050,0,0,
19.582816,19.582820,0,1,
19.617752,19.617750,0,0,
19.628416,19.628420,1,0,
19.656544,19.656540,0,0,
20.0277919,20.027790,0,1,
20.058696,20.058700,0,0,
20.06924,20.069240,1,0,
20.1010719,20.101070,0,0,
20.475416,20.475420,0,1,
20.4815359,20.481540,1,1,
20.5042559,20.504260,1,0,
20.516328,20.516330,0,0,
20.887088,20.887090,1,0,
20.9196719,20.919670,0,0,
20.9446,20.944600,0,1,
20.9754,20.975400,0,0,
21.337808,21.337810,1,0,
21.362368,21.362370,1,1,
21.366032,21.366030,0,1,
21.39744,21.397440,0,0,
21.780016,21.780020,0,1,
21.7984559,21.798460,1,1,
21.816,21.816000,1,0,
21.8261359,21.826140,0,0,
22.191648,22.191650,0,1,
22.223792,22.223790,0,0,
22.2526319,22.252630,1,0,
22.2842239,22.284220,0,0,
22.659088,22.659090,0,1,
22.663744,22.663740,1,1,
22.6882239,22.688220,1,0,
22.69876,22.698760,0,0,
23.07204,23.072040,1,0,
23.1053919,23.105390,0,0,
23.108256,23.108260,0,1,
23.138664,23.138660,0,0,
23.507648,23.507650,1,0,
23.536984,23.536980,0,0,
23.5583439,23.558340,0,1,
23.593032,23.593030,0,0,
23.951016,23.951020,0,1,
23.9739839,23.973980,1,1,
23.9876,23.987600,1,0,
24.0018159,24.001820,0,0,
24.381208,24.381210,0,1,
24.414616,24.414620,0,0,
24.426792,24.426790,1,0,
24.457248,24.457250,0,0,
24.820272,24.820270,0,1,
24.8500799,24.850080,0,0,
24.8533839,24.853380,1,0,
24.888504,24.888500,0,0,
25.25012,25.250120,1,0,
25.28516,25.285160,0,0,
25.293824,25.293820,0,1,
25.323832,25.323830,0,0,
25.6855519,25.685550,1,0,
25.715816,25.715820,0,0,
25.726336,25.726340,0,1,
25.7603839,25.760380,0,0,
26.142848,26.142850,1,0,
26.150704,26.150700,1,1,
26.170776,26.170780,0,1,
26.1878159,26.187820,0,0,
26.5472639,26.547260,0,1,
26.581968,26.581970,0,0,
26.606488,26.606490,1,0,
26.63664,26.636640,0,0,
27.00476,27.004760,0,1,
27.03388,27.033880,1,1,
27.035296,27.035300,1,0,
27.0682,27.068200,0,0,
27.438888,27.438890,1,0,
27.455592,27.455590,1,1,
27.474392,27.474390,0,1,
27.48548,27.485480,0,0,
27.85712,27.857120,1,0,
27.889,27.889000,0,0,
27.918272,27.918270,0,1,
27.951632,27.951630,0,0,
28.317896,28.317900,1,0,
28.321968,28.321970,1,1,
28.346272,28.346270,0,1,
28.359144,28.359140,0,0,
28.741264,28.741260,0,1,
28.77728,28.777280,0,0,
28.777624,28.777620,1,0,
28.806952,28.806950,0,0,
29.166464,29.166460,0,1,
29.198064,29.198060,0,0,
29.220568,29.220570,1,0,
29.254872,29.254870,0,0,
29.620152,29.620150,1,0,
29.639552,29.639550,1,1,
29.656608,29.656610,0,1,
29.66944,29.669440,0,0,
30.038472,30.038470,1,0,
30.071208,30.071210,0,0,
30.083304,30.083300,0,1,
30.116024,30.116020,0,0,
30.486544,30.486540,1,0,
30.51556,30.515560,0,0,
30.521072,30.521070,0,1,
30.55828,30.558280,0,0,
30.909872,30.909870,0,1,
30.946952,30.946950,0,0,
30.95436,30.954360,1,0,
30.983608,30.983610,0,0,
31.353168,31.353170,0,1,
31.385896,31.385900,0,0,
31.397472,31.397470,1,0,
31.430568,31.430570,0,0,
31.8001199,31.800120,0,1,
31.810688,31.810690,1,1,
31.830336,31.830340,1,0,
31.847432,31.847430,0,0,
32.2130479,32.213050,1,0,
32.2476719,32.247670,0,0,
32.2713679,32.271370,0,1,
32.3034479,32.303450,0,0,
32.662344,32.662350,1,0,
32.6906879,32.690690,1,1,
32.6921039,32.692100,0,1,
32.7274479,32.727450,0,0,
33.1081519,33.108150,0,1,
33.1235439,33.123540,1,1,
33.1462479,33.146250,1,0,
33.15244,33.152440,0,0,
33.5163119,33.516310,0,1,
33.5503839,33.550380,0,0,
33.580096,33.580100,1,0,
33.6129519,33.612950,0,0,
33.9838319,33.983830,0,1,
33.9925839,33.992580,1,1,
34.0144479,34.014450,1,0,
34.029368,34.029370,0,0,
34.3985599,34.398560,1,0,
34.4337679,34.433770,1,1,
34.4339919,34.433990,0,1,
34.465416,34.465420,0,0,
34.8317119,34.831710,1,0,
34.862736,34.862740,0,0,
34.8865599,34.886560,0,1,
34.922824,34.922820,0,0,
35.278456,35.278460,0,1,
35.298576,35.298580,1,1,
35.3171519,35.317150,1,0,
35.327608,35.327610,0,0,
35.706672,35.706670,0,1,
35.742112,35.742110,0,0,
35.7532239,35.753220,1,0,
35.7848879,35.784890,0,0,
36.1440399,36.144040,0,1,
36.1753999,36.175400,0,0,
36.1820079,36.182010,1,0,
36.2188879,36.218890,0,0,
36.5768,36.576800,1,0,
36.6138719,36.613870,0,0,
36.619088,36.619090,0,1,
36.6503919,36.650390,0,0,
37.009752,37.009750,1,0,
37.0416879,37.041690,0,0,
37.0532159,37.053220,0,1,
37.0887279,37.088730,0,0,
37.4666799,37.466680,1,0,
37.4789199,37.478920,1,1,
37.4959439,37.495940,0,1,
37.5180559,37.518050,0,0,
37.8720559,37.872060,0,1,
37.9089039,37.908910,0,0,
37.9320479,37.932050,1,0,
37.9634159,37.963420,0,0,
38.3287199,38.328720,0,1,
38.3609119,38.360910,0,0,
38.3616399,38.361640,1,0,
38.397656,38.397660,0,0,
38.766,38.766000,1,0,
38.7796079,38.779610,1,1,
38.8036399,38.803640,0,1,
38.8108159,38.810820,0,0,
39.1810319,39.181030,1,0,
39.2147759,39.214780,0,0,
39.2447679,39.244770,0,1,
39.2795599,39.279560,0,0,
39.6413839,39.641380,1,0,
39.649232,39.649230,1,1,
39.671096,39.671100,0,1,
39.6883919,39.688390,0,0,
40.0671119,40.067110,0,1,
40.102312,40.102310,1,1,
40.105264,40.105260,1,0,
40.1328879,40.132890,0,0,
40.4895759,40.489570,0,1,
40.52296,40.522960,0,0,
40.5477759,40.547780,1,0,
40.5836319,40.583630,0,0,
40.9472319,40.947230,1,0,
40.9634719,40.963470,1,1,
40.9857599,40.985760,0,1,
40.994744,40.994740,0,0,
41.362736,41.362740,1,0,
41.3974639,41.397460,0,0,
41.4085279,41.408530,0,1,
41.4425599,41.442560,0,0,
41.8093439,41.809350,1,0,
41.8399679,41.839970,0,0,
41.8485759,41.848580,0,1,
41.8876639,41.887660,0,0,
42.2350479,42.235050,0,1,
42.2744239,42.274430,0,0,
42.2783679,42.278370,1,0,
42.3087919,42.308790,0,0,
42.6767519,42.676750,0,1,
42.7113839,42.711380,0,0,
42.7236799,42.723680,1,0,
42.7581999,42.758200,0,0,
43.123,43.123000,0,1,
43.1379279,43.137930,1,1,
43.1545999,43.154600,1,0,
43.1767599,43.176760,0,0,
43.5372079,43.537210,1,0,
43.574,43.574000,0,0,
43.5962479,43.596250,0,1,
43.6296799,43.629680,0,0,
43.9850719,43.985070,1,0,
44.0163599,44.016360,0,0,
44.017008,44.017010,0,1,
44.0554879,44.055490,0,0,
44.434464,44.434460,0,1,
44.4467439,44.446740,1,1,
44.4747359,44.474740,1,0,
44.4768719,44.476870,0,0,
44.839096,44.839100,0,1,
44.8752159,44.875220,0,0,
44.905432,44.905430,1,0,
44.9396079,44.939610,0,0,
45.3066559,45.306660,0,1,
45.3194799,45.319480,1,1,
45.3387999,45.338800,1,0,
45.3581199,45.358120,0,0,
45.7232319,45.723230,1,0,
45.75736,45.757360,1,1,
45.7608399,45.760840,0,1,
45.7902799,45.790280,0,0,
46.15396,46.153960,1,0,
46.1867919,46.186790,0,0,
46.2127599,46.212760,0,1,
46.25064,46.250640,0,0,
46.6040719,46.604070,0,1,
46.6211919,46.621190,1,1,
46.64496,46.644960,1,0,
46.6515039,46.651500,0,0,
47.030336,47.030330,0,1,
47.0679119,47.067910,0,0,
47.0777199,47.077720,1,0,
47.1106319,47.110630,0,0,
47.4659519,47.465950,0,1,
47.49892,47.498920,0,0,
47.5086559,47.508660,1,0,
47.5473759,47.547370,0,0,
47.9017519,47.901750,1,0,
47.9410319,47.941030,0,0,
47.9424559,47.942460,0,1,
47.9751199,47.975120,0,0,
48.3320959,48.332100,1,0,
48.3659119,48.365910,0,0,
48.3781759,48.378180,0,1,
48.4151839,48.415180,0,0,
48.7887439,48.788750,1,0,
48.805344,48.805340,1,1,
48.8193999,48.819400,0,1,
48.8465999,48.846600,0,0,
49.1950719,49.195070,0,1,
49.234224,49.234220,0,0,
49.255776,49.255780,1,0,
49.28836,49.288360,0,0,
49.6509519,49.650950,0,1,
49.68492,49.684920,0,0,
49.6876159,49.687610,1,0,
49.7252639,49.725270,0,0,
50.0914479,50.091450,1,0,
50.1018799,50.101880,1,1,
50.131288,50.131290,0,1,
50.1344319,50.134430,0,0,
50.5032319,50.503230,1,0,
50.5390559,50.539050,0,0,
50.5694959,50.569500,0,1,
50.6057759,50.605780,0,0,
50.9631359,50.963130,1,0,
50.9747119,50.974710,1,1,
50.9942959,50.994300,0,1,
51.015896,51.015900,0,0,
51.3914,51.391400,0,1,
51.4252319,51.425230,1,1,
51.4318399,51.431840,1,0,
51.4570399,51.457040,0,0,
51.8109679,51.810970,0,1,
51.8462319,51.846230,0,0,
51.8731199,51.873120,1,0,
51.91052,51.910520,0,0,
52.2727759,52.272780,1,0,
52.2857439,52.285740,1,1,
52.3133279,52.313330,0,1,
52.3184639,52.318460,0,0,
52.6853439,52.685340,1,0,
52.7222079,52.722210,0,0,
52.7318959,52.731900,0,1,
52.7672879,52.767290,0,0,
53.1306159,53.130620,1,0,
53.1628159,53.162820,0,0,
53.1744559,53.174460,0,1,
53.2153999,53.215400,0,0,
53.5586799,53.558680,0,1,
53.6004079,53.600410,0,0,
53.6007039,53.600700,1,0,
53.6323679,53.632370,0,0,
53.998848,53.998850,0,1,
54.0354719,54.035470,0,0,
54.048104,54.048100,1,0,
54.08404,54.084040,0,0,
54.444256,54.444260,0,1,
54.46364,54.463640,1,1,
54.47736,54.477360,1,0,
54.5045679,54.504570,0,0,
54.859968,54.859970,1,0,
54.8989919,54.898990,0,0,
54.9194799,54.919480,0,1,
54.954312,54.954310,0,0,
55.3063199,55.306320,1,0,
55.339336,55.339340,0,0,
55.34168,55.341680,0,1,
55.3819039,55.381900,0,0,
55.759384,55.759380,0,1,
55.7683919,55.768390,1,1,
55.7998639,55.799870,0,1,
55.80192,55.801920,0,0,
56.160456,56.160460,0,1,
56.1987519,56.198750,0,0,
56.22928,56.229280,1,0,
56.2647999,56.264800,0,0,
56.62816,56.628160,0,1,
56.6448159,56.644820,1,1,
56.6619039,56.661900,1,0,
56.6853279,56.685330,0,0,
57.0466159,57.046620,1,0,
57.079416,57.079410,1,1,
57.086496,57.086490,0,1,
57.1136559,57.113660,0,0,
57.474808,57.474810,1,0,
57.5095519,57.509550,0,0,
57.537448,57.537450,0,1,
57.5769999,57.577000,0,0,
57.9281119,57.928110,0,1,
57.942528,57.942530,1,1,
57.971256,57.971260,1,0,
57.9742719,57.974270,0,0,
58.3527759,58.352780,0,1,
58.3925759,58.392570,0,0,
58.400584,58.400590,1,0,
58.4348319,58.434830,0,0,
58.7865039,58.786500,0,1,
58.821184,58.821180,0,0,
58.8338159,58.833820,1,0,
58.874472,58.874470,0,0,
59.2251839,59.225190,1,0,
59.2644799,59.264480,1,1,
59.266752,59.266750,0,1,
59.298528,59.298530,0,0,
59.653432,59.653430,1,0,
59.6891999,59.689200,0,0,
59.70152,59.701520,0,1,
59.740072,59.740070,0,0,
60.1094399,60.109440,1,0,
60.130368,60.130370,1,1,
60.141592,60.141590,0,1,
60.173712,60.173710,0,0,
60.516888,60.516890,0,1,
60.558376,60.558380,0,0,
60.578112,60.578110,1,0,
60.611944,60.611940,0,0,
60.9720319,60.972030,0,1,
61.0078159,61.007820,0,0,
61.0119519,61.011950,1,0,
61.0511839,61.051190,0,0,
61.4156239,61.415620,1,0,
61.4228719,61.422870,1,1,
61.456824,61.456830,1,0,
61.457776,61.457780,0,0,
61.824288,61.824290,1,0,
61.862256,61.862260,0,0,
61.8927279,61.892730,0,1,
61.93048,61.930480,0,0,
62.283768,62.283770,1,0,
62.298784,62.298780,1,1,
62.3164399,62.316440,0,1,
62.341968,62.341970,0,0,
62.7145039,62.714500,0,1,
62.7467519,62.746750,1,1,
62.75724,62.757240,1,0,
62.779808,62.779810,0,0,
63.1312479,63.131250,0,1,
63.1684639,63.168460,0,0,
63.1969759,63.196980,1,0,
63.235936,63.235940,0,0,
63.596912,63.596910,1,0,
63.606768,63.606770,1,1,
63.639568,63.639570,0,1,
63.6409599,63.640960,0,0,
64.00692,64.006920,1,0,
64.045992,64.045990,0,0,
64.053912,64.053910,0,1,
64.090664,64.090670,0,0,
64.450696,64.450700,1,0,
64.484544,64.484540,0,0,
64.498776,64.498780,0,1,
64.541616,64.541620,0,0,
64.88112,64.881120,0,1,
64.9218,64.921800,1,1,
64.925216,64.925220,1,0,
64.954696,64.954700,0,0,
65.319832,65.319830,0,1,
65.35848,65.358480,0,0,
65.370992,65.370990,1,0,
65.408352,65.408360,0,0,
65.76436,65.764360,0,1,
65.787952,65.787950,1,1,
65.798984,65.798980,1,0,
65.831024,65.831020,0,0,
66.181632,66.181630,1,0,
66.222888,66.222890,0,0,
66.241304,66.241300,0,1,
66.277536,66.277530,0,0,
66.626496,66.626500,1,0,
66.661232,66.661230,0,0,
66.664872,66.664870,0,1,
66.706816,66.706820,0,0,
67.082968,67.082970,0,1,
67.08876,67.088760,1,1,
67.121608,67.121600,0,1,
67.127736,67.127740,0,0,
67.480712,67.480710,0,1,
67.521192,67.521190,0,0,
67.551568,67.551570,1,0,
67.588416,67.588420,0,0,
67.948456,67.948460,0,1,
67.96864,67.968640,1,1,
67.983808,67.983810,1,0,
68.01104,68.011040,0,0,
68.368856,68.368860,1,0,
68.400168,68.400170,1,1,
68.411064,68.411060,0,1,
68.435744,68.435750,0,0,
68.794632,68.794630,1,0,
68.831248,68.831250,0,0,
68.860512,68.860510,0,1,
68.901728,68.901730,0,0,
69.251008,69.251010,0,1,
69.262688,69.262690,1,1,
69.29568,69.295680,0,1,
69.2964,69.296400,0,0,
69.674088,69.674090,0,1,
69.716064,69.716060,0,0,
69.722048,69.722050,1,0,
69.757584,69.757580,0,0,
70.106024,70.106030,0,1,
70.142416,70.142420,0,0,
70.157408,70.157410,1,0,
70.1998,70.199800,0,0,
70.547792,70.547790,1,0,
70.5852,70.585200,1,1,
70.591512,70.591510,0,1,
70.620656,70.620660,0,0,
70.973416,70.973420,1,0,
71.011168,71.011170,0,0,
71.023472,71.023480,0,1,
71.063472,71.063470,0,0,
71.428992,71.428990,1,0,
71.453928,71.453930,1,1,
71.462608,71.462610,0,1,
71.499432,71.499440,0,0,
71.837456,71.837460,0,1,
71.88136,71.881360,0,0,
71.89904,71.899040,1,0,
71.93412,71.934120,0,0,
72.291936,72.291940,0,1,
72.32952,72.329520,0,0,
72.334784,72.334790,1,0,
72.375656,72.375660,0,0,
72.738488,72.738490,1,0,
72.742584,72.742580,1,1,
72.777912,72.777910,1,0,
72.782888,72.782890,0,0,
73.144208,73.144210,1,0,
73.18432,73.184320,0,0,
73.214512,73.214520,0,1,
73.253784,73.253780,0,0,
73.603168,73.603160,1,0,
73.621352,73.621350,1,1,
73.63736,73.637360,0,1,
73.666528,73.666530,0,0,
74.036376,74.036380,0,1,
74.06696,74.066960,1,1,
74.081408,74.081410,1,0,
74.10132,74.101320,0,0,
74.450312,74.450310,0,1,
74.489488,74.489490,0,0,
74.519296,74.519290,1,0,
74.559744,74.559750,0,0,
74.91972,74.919720,1,0,
74.9266,74.926600,1,1,
74.962264,74.962270,1,0,
74.964472,74.964470,0,0,
75.327304,75.327300,1,0,
75.368584,75.368580,0,0,
75.374512,75.374510,0,1,
75.412632,75.412640,0,0,
75.769656,75.769650,1,0,
75.805184,75.805180,0,0,
75.82168,75.821680,0,1,
75.866424,75.866420,0,0,
76.20228,76.202280,0,1,
76.241616,76.241620,1,1,
76.2487359,76.248730,1,0,
76.275792,76.275790,0,0,
76.639688,76.639690,0,1,
76.680376,76.680370,0,0,
76.692504,76.692500,1,0,
76.731296,76.731290,0,0,
77.08324,77.083240,0,1,
77.11088,77.110880,1,1,
77.119408,77.119410,1,0,
77.15604,77.156040,0,0,
77.50216,77.502160,1,0,
77.545664,77.545660,0,0,
77.56188,77.561880,0,1,
77.599512,77.599510,0,0,
77.945488,77.945490,1,0,
77.981976,77.981980,0,0,
77.986616,77.986620,0,1,
78.030264,78.030270,0,0,
78.405248,78.405250,0,1,
78.407992,78.407990,1,1,
78.442176,78.442180,0,1,
78.452288,78.452290,0,0,
78.79976,78.799760,0,1,
78.842488,78.842490,0,0,
78.872536,78.872540,1,0,
78.910672,78.910680,0,0,
79.26764,79.267640,0,1,
79.291096,79.291100,1,1,
79.304632,79.304630,1,0,
79.335352,79.335350,0,0,
79.689864,79.689870,1,0,
79.719696,79.719700,1,1,
79.734408,79.734410,0,1,
79.756624,79.756620,0,0,
80.113352,80.113350,1,0,
80.15188,80.151880,0,0,
80.182288,80.182290,0,1,
80.225184,80.225180,0,0,
80.572512,80.572510,0,1,
80.581656,80.581660,1,1,
80.616032,80.616040,0,1,
80.62016,80.620160,0,0,
80.994232,80.994230,0,1,
81.038432,81.038430,0,0,
81.042256,81.042260,1,0,
81.079128,81.079120,0,0,
81.424352,81.424350,0,1,
81.462472,81.462470,0,0,
81.479576,81.479580,1,0,
81.523752,81.523750,0,0,
81.868968,81.868970,1,0,
81.9047439,81.904750,1,1,
81.914912,81.914910,0,1,
81.941616,81.941610,0,0,
82.2923519,82.292350,1,0,
82.33212,82.332120,0,0,
82.34408,82.344080,0,1,
82.385544,82.385540,0,0,
82.747408,82.747410,1,0,
82.7761359,82.776140,1,1,
82.782536,82.782540,0,1,
82.8238,82.823800,0,0,
83.156816,83.156810,0,1,
83.20312,83.203120,0,0,
83.218752,83.218750,1,0,
83.25508,83.255080,0,0,
83.610728,83.610730,0,1,
83.650152,83.650150,0,0,
83.656264,83.656270,1,0,
83.698784,83.698780,0,0,
84.060032,84.060040,1,0,
84.061176,84.061170,1,1,
84.0979119,84.097920,1,0,
84.10676,84.106760,0,0,
84.46304,84.463040,1,0,
84.50528,84.505280,0,0,
84.535088,84.535090,0,1,
84.57584,84.575840,0,0,
84.921488,84.921490,1,0,
84.94264,84.942640,1,1,
84.957232,84.957230,0,1,
84.9898,84.989800,0,0,
85.357056,85.357060,0,1,
85.386024,85.386020,1,1,
85.404408,85.404410,1,0,
85.421712,85.421710,0,0,
85.768248,85.768250,0,1,
85.80944,85.809440,0,0,
85.840312,85.840310,1,0,
85.882304,85.882300,0,0,
86.241224,86.241230,1,0,
86.245336,86.245340,1,1,
86.282504,86.282500,1,0,
86.288104,86.288100,0,0,
86.646592,86.646590,1,0,
86.6901199,86.690120,0,0,
86.69396,86.693960,0,1,
86.733448,86.733440,0,0,
87.087544,87.087550,1,0,
87.1247999,87.124800,0,0,
87.143304,87.143300,0,1,
87.189976,87.189980,0,0,
87.522256,87.522250,0,1,
87.560336,87.560330,1,1,
87.571168,87.571170,1,0,
87.5958,87.595800,0,0,
87.958456,87.958460,0,1,
88.0012239,88.001220,0,0,
88.012808,88.012810,1,0,
88.05304,88.053040,0,0,
88.401112,88.401120,0,1,
88.432552,88.432550,1,1,
88.438832,88.438840,1,0,
88.479848,88.479850,0,0,
88.821544,88.821540,1,0,
88.867384,88.867390,0,0,
88.881376,88.881380,0,1,
88.920432,88.920430,0,0,
89.263504,89.263500,1,0,
89.301776,89.301770,0,0,
89.307192,89.307190,0,1,
89.352544,89.352550,0,0,
89.7261599,89.726160,1,0,
89.726472,89.726470,1,1,
89.761728,89.761730,0,1,
89.77584,89.775840,0,0,
90.1177359,90.117740,0,1,
90.162744,90.162740,0,0,
90.1923599,90.192360,1,0,
90.231848,90.231850,0,0,
90.585848,90.585850,0,1,
90.612352,90.612350,1,1,
90.6244959,90.624500,1,0,
90.6585039,90.658500,0,0,
91.009896,91.009900,1,0,
91.038184,91.038190,1,1,
91.056808,91.056810,0,1,
91.076472,91.076470,0,0,
91.431064,91.431060,1,0,
91.47156,91.471560,0,0,
91.502976,91.502980,0,1,
91.547592,91.547590,0,0,
91.892944,91.892940,0,1,
91.89968,91.899680,1,1,
91.9354479,91.935450,0,1,
91.942856,91.942860,0,0,
92.313432,92.313430,0,1,
92.359896,92.359890,0,0,
92.361384,92.361380,1,0,
92.3995599,92.399560,0,0,
92.741672,92.741670,0,1,
92.781584,92.781590,0,0,
92.800712,92.800710,1,0,
92.846704,92.846700,0,0,
93.189144,93.189140,1,0,
93.223344,93.223340,1,1,
93.237328,93.237330,0,1,
93.261632,93.261630,0,0,
93.6104,93.610400,1,0,
93.652208,93.652210,0,0,
93.663616,93.663610,0,1,
93.7066,93.706600,0,0,
94.064872,94.064870,1,0,
94.097408,94.097400,1,1,
94.101544,94.101550,0,1,
94.147208,94.147210,0,0,
94.475224,94.475230,0,1,
94.524008,94.524010,0,0,
94.537512,94.537510,1,0,
94.575152,94.575150,0,0,
94.928672,94.928670,0,1,
94.96996,94.969960,0,0,
94.976648,94.976650,1,0,
95.020784,95.020780,0,0,
95.378848,95.378850,0,1,
95.38072,95.380720,1,1,
95.417024,95.417020,1,0,
95.429792,95.429790,0,0,
95.781,95.781000,1,0,
95.825464,95.825460,0,0,
95.85468,95.854680,0,1,
95.896952,95.896950,0,0,
96.239008,96.239010,1,0,
96.262896,96.262890,1,1,
96.276344,96.276340,0,1,
96.312072,96.312070,0,0,
96.676864,96.676860,0,1,
96.704144,96.704150,1,1,
96.72656,96.726560,1,0,
96.741144,96.741140,0,0,
97.085328,97.085330,0,1,
97.128584,97.128590,0,0,
97.1603279,97.160330,1,0,
97.203832,97.203830,0,0,
97.56176,97.561760,1,0,
97.563216,97.563220,1,1,
97.601904,97.601910,1,0,
97.610744,97.610740,0,0,
97.965048,97.965050,1,0,
98.010896,98.010890,0,0,
98.012496,98.012500,0,1,
98.053352,98.053350,0,0,
98.4045919,98.404590,1,0,
98.4435759,98.443570,0,0,
98.46396,98.463960,0,1,
98.512592,98.512590,0,0,
98.8413039,98.841300,0,1,
98.878248,98.878250,1,1,
98.892656,98.892650,1,0,
98.915008,98.915010,0,0,
