Time,Event Time,State at A,State at B,Comment
39.394208,39.39421,0,1,
39.481072,39.48107,1,1,
39.539464,39.53946,1,0,
39.59856,39.59856,0,0,
40.704936,40.70494,1,0,
40.823024,40.82302,1,1,
40.837592,40.83759,0,1,
40.945384,40.94538,0,0,
42.131296,42.13129,0,1,
42.195056,42.19506,1,1,
42.240696,42.24070,1,0,
42.352536,42.35254,0,0,
43.467536,43.46754,0,1,
43.488664,43.48866,1,1,
43.60504,43.60504,0,1,
43.620064,43.62006,0,0,
44.83176,44.83176,1,0,
44.908592,44.90859,1,1,
44.982032,44.98203,0,1,
45.022232,45.02223,0,0,
46.176288,46.17629,0,1,
46.220296,46.22029,1,1,
46.291728,46.29173,1,0,
46.36908,46.36908,0,0,
47.584912,47.58491,0,1,
47.593408,47.59341,1,1,
47.710368,47.71037,0,1,
47.73728,47.73728,0,0,
48.847904,48.84790,1,0,
48.957392,48.95739,1,1,
49.007776,49.00777,0,1,
49.06724,49.06724,0,0,
50.253256,50.25326,0,1,
50.362576,50.36258,1,1,
50.378048,50.37805,1,0,
50.495168,50.49517,0,0,
51.598728,51.59873,1,0,
51.663376,51.66338,1,1,
51.718656,51.71865,0,1,
51.809992,51.80999,0,0,
53.008568,53.00857,1,0,
53.028904,53.02890,1,1,
53.136592,53.13659,1,0,
53.182456,53.18246,0,0,
54.3084,54.30840,0,1,
54.375984,54.37598,1,1,
54.444592,54.44459,1,0,
54.503336,54.50334,0,0,
55.707712,55.70771,1,0,
55.771752,55.77175,1,1,
55.836696,55.83670,0,1,
55.904616,55.90462,0,0,
57.035768,57.03577,1,0,
57.071632,57.07163,1,1,
57.180328,57.18033,1,0,
57.209264,57.20926,0,0,
58.406288,58.40629,0,1,
58.491832,58.49183,1,1,
58.556424,58.55642,1,0,
58.611688,58.61169,0,0,
59.714936,59.71494,1,0,
59.834216,59.83422,1,1,
59.851176,59.85118,0,1,
59.958544,59.95855,0,0,
61.141896,61.14190,0,1,
61.208608,61.20861,1,1,
61.2544,61.25440,1,0,
61.368368,61.36837,0,0,
62.47988,62.47988,0,1,
62.498432,62.49843,1,1,
62.617192,62.61719,0,1,
62.636768,62.63677,0,0,
63.843784,63.84378,1,0,
63.919304,63.91930,1,1,
63.998776,63.99878,0,1,
64.0351039,64.03510,0,0,
65.1863279,65.18633,0,1,
65.23164,65.23164,1,1,
65.304744,65.30474,1,0,
65.383096,65.38309,0,0,
66.597624,66.59763,0,1,
66.604136,66.60413,1,1,
66.7237759,66.72378,0,1,
66.754432,66.75443,0,0,
67.858824,67.85883,1,0,
67.9671119,67.96711,1,1,
68.0234639,68.02346,0,1,
68.0794399,68.07944,0,0,
69.264872,69.26487,0,1,
69.3742879,69.37429,1,1,
69.3939439,69.39394,1,0,
69.5091519,69.50916,0,0,
70.6081519,70.60815,1,0,
70.6765119,70.67651,1,1,
70.7310959,70.73109,0,1,
70.824056,70.82406,0,0,
72.0219279,72.02193,1,0,
72.0396959,72.03970,1,1,
72.1497759,72.14977,1,0,
72.200008,72.20000,0,0,
73.320112,73.32011,0,1,
73.386112,73.38611,1,1,
73.4597439,73.45975,1,0,
73.5158159,73.51582,0,0,
74.7183759,74.71838,1,0,
74.7833999,74.78340,1,1,
74.850872,74.85087,0,1,
74.918712,74.91871,0,0,
76.0475839,76.04758,1,0,
76.0813919,76.08139,1,1,
76.19272,76.19272,1,0,
76.2247919,76.22479,0,0,
77.4186319,77.41863,0,1,
77.5022559,77.50226,1,1,
77.5723999,77.57240,1,0,
77.624664,77.62466,0,0,
78.724464,78.72446,1,0,
78.8446159,78.84462,1,1,
78.8645839,78.86459,0,1,
78.9713199,78.97132,0,0,
80.1520479,80.15205,0,1,
80.2213439,80.22134,1,1,
80.267472,80.26747,1,0,
80.38368,80.38368,0,0,
81.4916559,81.49165,0,1,
81.5074959,81.50750,1,1,
81.6289199,81.62892,0,1,
81.6525119,81.65251,0,0,
82.8554159,82.85542,1,0,
82.929728,82.92973,1,1,
83.0150159,83.01501,0,1,
83.0479039,83.04790,0,0,
84.1963759,84.19637,0,1,
84.242672,84.24268,1,1,
84.318264,84.31826,1,0,
84.3963599,84.39636,0,0,
85.6106639,85.61066,0,1,
85.614184,85.61418,1,1,
85.7369279,85.73693,0,1,
85.769392,85.76939,0,0,
86.869384,86.86938,1,0,
86.977064,86.97707,1,1,
87.038624,87.03863,0,1,
87.091544,87.09155,0,0,
88.2751919,88.27519,0,1,
88.3853679,88.38537,1,1,
88.408136,88.40813,1,0,
88.5224159,88.52242,0,0,
89.6169599,89.61696,1,0,
89.687568,89.68757,1,1,
89.7428399,89.74284,0,1,
89.8384239,89.83842,0,0,
91.034712,91.03471,1,0,
91.049168,91.04917,1,1,
91.1617359,91.16174,1,0,
91.216888,91.21689,0,0,
92.330136,92.33014,0,1,
92.3953919,92.39539,1,1,
92.474352,92.47435,1,0,
92.5273199,92.52732,0,0,
93.7285199,93.72852,1,0,
93.7945599,93.79456,1,1,
93.864864,93.86486,0,1,
93.932008,93.93201,0,0,
95.0587119,95.05871,1,0,
95.0905279,95.09053,1,1,
95.2045119,95.20451,1,0,
95.239504,95.23950,0,0,
96.43032,96.43032,0,1,
96.5121279,96.51213,1,1,
96.587904,96.58791,1,0,
96.6368399,96.63684,0,0,
97.733184,97.73318,1,0,
97.854536,97.85454,1,1,
97.8770639,97.87707,0,1,
97.9832079,97.98321,0,0,
99.1613919,99.16139,0,1,
99.2335759,99.23357,1,1,
99.2798639,99.27986,1,0,
99.3982959,99.39829,0,0,
100.5024879,100.50250,0,1,
100.5156399,100.51560,1,1,
100.6395839,100.63960,0,1,
100.6671439,100.66710,0,0,
101.8660479,101.86610,1,0,
101.9393119,101.93930,1,1,
102.03056,102.03060,0,1,
102.059592,102.05960,0,0,
103.2050479,103.20500,0,1,
103.2523279,103.25230,1,1,
103.3300879,103.33010,1,0,
103.4084879,103.40850,0,0,
104.62328,104.62330,1,0,
104.623544,104.62350,1,1,
104.7486799,104.74870,0,1,
104.7823679,104.78240,0,0,
105.8784479,105.87840,1,0,
105.985328,105.98530,1,1,
106.052528,106.05250,0,1,
106.1024559,106.10250,0,0,
107.2851279,107.28510,0,1,
107.395712,107.39570,1,1,
107.421848,107.42180,1,0,
107.5349199,107.53490,0,0,
108.624704,108.62470,1,0,
108.6986159,108.69860,1,1,
108.753728,108.75370,0,1,
108.851344,108.85130,0,0,
110.047152,110.04710,1,0,
110.058568,110.05860,1,1,
110.17372,110.17370,1,0,
110.233528,110.23350,0,0,
111.340304,111.34030,0,1,
111.404208,111.40420,1,1,
111.4879439,111.48790,1,0,
111.538504,111.53850,0,0,
112.7380559,112.73810,1,0,
112.8054239,112.80540,1,1,
112.87848,112.87850,0,1,
112.9452159,112.94520,0,0,
114.069312,114.06930,1,0,
114.099768,114.09980,1,1,
114.2165039,114.21650,1,0,
114.254056,114.25410,0,0,
115.440904,115.44090,0,1,
115.521776,115.52180,1,1,
115.60368,115.60370,1,0,
115.6490559,115.64910,0,0,
116.7417599,116.74180,1,0,
116.864648,116.86460,1,1,
116.8899599,116.89000,0,1,
116.9957679,116.99580,0,0,
118.170768,118.17080,0,1,
118.24536,118.24540,1,1,
118.29224,118.29220,1,0,
118.4125039,118.41250,0,0,
119.513944,119.51390,0,1,
119.524144,119.52410,1,1,
119.650872,119.65090,0,1,
119.68216,119.68220,0,0,
120.87696,120.87700,1,0,
120.9490719,120.94910,1,1,
121.046568,121.04660,0,1,
121.071752,121.07180,0,0,
122.2147599,122.21480,0,1,
122.2627599,122.26280,1,1,
122.3432159,122.34320,1,0,
122.421472,122.42150,0,0,
123.632832,123.63280,1,0,
123.6337919,123.63380,1,1,
123.761768,123.76180,0,1,
123.798408,123.79840,0,0,
124.8889759,124.88900,1,0,
124.9953839,124.99540,1,1,
125.067784,125.06780,0,1,
125.114792,125.11480,0,0,
126.295312,126.29530,0,1,
126.4063679,126.40640,1,1,
126.435672,126.43570,1,0,
126.547968,126.54800,0,0,
127.633648,127.63370,1,0,
127.7095519,127.70950,1,1,
127.765904,127.76590,0,1,
127.8656799,127.86570,0,0,
129.059528,129.05950,1,0,
129.068104,129.06810,1,1,
129.185824,129.18580,1,0,
129.250056,129.25010,0,0,
130.35064,130.35060,0,1,
130.4136,130.41360,1,1,
130.502576,130.50260,1,0,
130.550344,130.55030,0,0,
131.748232,131.74820,1,0,
131.816384,131.81640,1,1,
131.892544,131.89250,0,1,
131.958312,131.95830,0,0,
133.080776,133.08080,1,0,
133.109368,133.10940,1,1,
133.228856,133.22890,1,0,
133.269016,133.26900,0,0,
134.4526,134.45260,0,1,
134.531824,134.53180,1,1,
134.61928,134.61930,1,0,
134.661736,134.66170,0,0,
135.751152,135.75110,1,0,
135.875248,135.87520,1,1,
135.9034,135.90340,0,1,
136.008608,136.00860,0,0,
137.180808,137.18080,0,1,
137.257848,137.25780,1,1,
137.305456,137.30550,1,0,
137.427664,137.42770,0,0,
138.525704,138.52570,0,1,
138.53328,138.53330,1,1,
138.662528,138.66250,0,1,
138.69776,138.69780,0,0,
139.888952,139.88890,1,0,
139.959512,139.95950,1,1,
140.063496,140.06350,0,1,
140.084632,140.08460,0,0,
141.224784,141.22480,0,1,
141.2736,141.27360,1,1,
141.356504,141.35650,1,0,
141.434768,141.43480,0,0,
142.643144,142.64310,1,0,
142.64604,142.64600,1,1,
142.775168,142.77520,0,1,
142.814712,142.81470,0,0,
143.899344,143.89930,1,0,
144.005152,144.00520,1,1,
144.08344,144.08340,0,1,
144.126904,144.12690,0,0,
145.306384,145.30640,0,1,
145.41784,145.41780,1,1,
145.450368,145.45040,1,0,
145.56168,145.56170,0,0,
146.642448,146.64240,1,0,
146.72104,146.72100,1,1,
146.777952,146.77800,0,1,
146.879728,146.87970,0,0,
148.072912,148.07290,1,0,
148.078264,148.07830,1,1,
148.198528,148.19850,1,0,
148.267304,148.26730,0,0,
149.361152,149.36110,0,1,
149.42292,149.42290,1,1,
149.517104,149.51710,1,0,
149.562016,149.56200,0,0,
150.75868,150.75870,1,0,
150.82776,150.82780,1,1,
150.906984,150.90700,0,1,
150.971808,150.97180,0,0,
152.091776,152.09180,1,0,
152.118768,152.11880,1,1,
152.240672,152.24070,1,0,
152.283552,152.28360,0,0,
153.463952,153.46400,0,1,
153.541728,153.54170,1,1,
153.634768,153.63480,1,0,
153.67424,153.67420,0,0,
154.760032,154.76000,1,0,
154.885544,154.88550,1,1,
154.916504,154.91650,0,1,
155.020672,155.02070,0,0,
156.190232,156.19020,0,1,
156.26996,156.27000,1,1,
156.317784,156.31780,1,0,
156.44188,156.44190,0,0,
157.537,157.53700,0,1,
157.541744,157.54170,1,1,
157.67364,157.67360,0,1,
157.712448,157.71240,0,0,
158.89988,158.89990,1,0,
158.969184,158.96920,1,1,
159.0794,159.07940,0,1,
159.096872,159.09690,0,0,
160.233872,160.23390,0,1,
160.283544,160.28350,1,1,
160.369064,160.36910,1,0,
160.44708,160.44710,0,0,
161.65232,161.65230,1,0,
161.657992,161.65800,1,1,
161.787536,161.78750,0,1,
161.828608,161.82860,0,0,
162.908808,162.90880,1,0,
163.014472,163.01450,1,1,
163.09796,163.09800,0,1,
163.138736,163.13870,0,0,
164.315688,164.31570,0,1,
164.42728,164.42730,1,1,
164.463072,164.46310,1,0,
164.573504,164.57350,0,0,
165.651096,165.65110,1,0,
165.731816,165.73180,1,1,
165.790264,165.79030,0,1,
165.893904,165.89390,0,0,
167.079728,167.07970,1,0,
167.083904,167.08390,1,1,
167.206704,167.20670,1,0,
167.278504,167.27850,0,0,
168.369496,168.36950,0,1,
168.430528,168.43050,1,1,
168.529928,168.52990,1,0,
168.571832,168.57180,0,0,
169.765688,169.76570,1,0,
169.836008,169.83600,1,1,
169.918144,169.91810,0,1,
169.98212,169.98210,0,0,
171.10068,171.10070,1,0,
171.125688,171.12570,1,1,
171.25036,171.25040,1,0,
171.296016,171.29600,0,0,
172.471864,172.47190,0,1,
172.548096,172.54810,1,1,
172.6466,172.64660,1,0,
172.683272,172.68330,0,0,
173.76596,173.76600,1,0,
173.892672,173.89270,1,1,
173.926912,173.92690,0,1,
174.03036,174.03040,0,0,
175.196392,175.19640,0,1,
175.278664,175.27870,1,1,
175.327416,175.32740,1,0,
175.453264,175.45330,0,0,
176.544824,176.54480,0,1,
176.54692,176.54690,1,1,
176.681672,176.68170,0,1,
176.725048,176.72510,0,0,
177.90792,177.90790,1,0,
177.976032,177.97600,1,1,
178.092864,178.09290,0,1,
178.105824,178.10580,0,0,
179.240032,179.24000,0,1,
179.289952,179.28990,1,1,
179.378768,179.37880,1,0,
179.456096,179.45610,0,0,
180.658304,180.65830,1,0,
180.665952,180.66600,1,1,
180.796624,180.79660,0,1,
180.839768,180.83980,0,0,
181.91504,181.91500,1,0,
182.020384,182.02040,1,1,
182.10924,182.10920,0,1,
182.146688,182.14670,0,0,
183.322008,183.32200,0,1,
183.43468,183.43470,1,1,
183.474344,183.47430,1,0,
183.583288,183.58330,0,0,
184.655128,184.65510,1,0,
184.739384,184.73940,1,1,
184.79732,184.79730,0,1,
184.903264,184.90330,0,0,
186.0928879,186.09290,0,1,
186.094248,186.09430,1,1,
186.21852,186.21850,1,0,
186.296424,186.29640,0,0,
187.377416,187.37740,0,1,
187.436872,187.43690,1,1,
187.542264,187.54230,1,0,
187.580768,187.58080,0,0,
188.774592,188.77460,1,0,
188.84512,188.84510,1,1,
188.9312,188.93120,0,1,
188.993944,188.99390,0,0,
190.109672,190.10970,1,0,
190.133264,190.13330,1,1,
190.260736,190.26070,1,0,
190.308264,190.30830,0,0,
191.482704,191.48270,0,1,
191.557096,191.55710,1,1,
191.661664,191.66170,1,0,
191.69504,191.69500,0,0,
192.7734,192.77340,1,0,
192.9014479,192.90140,1,1,
192.93872,192.93870,0,1,
193.041144,193.04110,0,0,
194.20504,194.20500,0,1,
194.289808,194.28980,1,1,
194.339296,194.33930,1,0,
194.466672,194.46670,0,0,
195.554168,195.55420,1,0,
195.554584,195.55460,1,1,
195.691624,195.69160,0,1,
195.738824,195.73880,0,0,
196.918288,196.91830,1,0,
196.985096,196.98510,1,1,
197.107992,197.10800,0,1,
197.117144,197.11710,0,0,
198.2484,198.24840,0,1,
198.2994,198.29940,1,1,
198.390288,198.39030,1,0,
198.467576,198.46760,0,0,
199.66708,199.66710,1,0,
199.676976,199.67700,1,1,
199.8085199,199.80850,0,1,
199.853696,199.85370,0,0,
200.92436,200.92440,1,0,
201.029056,201.02910,1,1,
201.123528,201.12350,0,1,
201.1576,201.15760,0,0,
202.331704,202.33170,0,1,
202.444296,202.44430,1,1,
202.487936,202.48790,1,0,
202.595296,202.59530,0,0,
203.662944,203.66290,1,0,
203.749744,203.74970,1,1,
203.808608,203.80860,0,1,
203.916008,203.91600,0,0,
205.106072,205.10610,1,1,
205.229784,205.22980,1,0,
205.311824,205.31180,0,0,
206.386984,206.38700,0,1,
206.445304,206.44530,1,1,
206.55624,206.55620,1,0,
206.591544,206.59150,0,0,
207.784232,207.78420,1,0,
207.855056,207.85510,1,1,
207.94508,207.94510,0,1,
208.006216,208.00620,0,0,
209.119704,209.11970,1,0,
209.141592,209.14160,1,1,
209.272056,209.27200,1,0,
209.32148,209.32150,0,0,
210.493136,210.49310,0,1,
210.566072,210.56610,1,1,
210.676456,210.67650,1,0,
210.7064959,210.70650,0,0,
211.781832,211.78180,1,0,
211.910696,211.91070,1,1,
211.95176,211.95180,0,1,
212.052936,212.05290,0,0,
213.214192,213.21420,0,1,
213.3006399,213.30060,1,1,
213.351568,213.35160,1,0,
213.479904,213.47990,0,0,
214.562176,214.56220,1,0,
214.56552,214.56550,1,1,
214.702496,214.70250,0,1,
214.702632,214.70260,1,1,
214.753368,214.75340,0,0,
215.929392,215.92940,1,0,
215.99444,215.99440,1,1,
216.124112,216.12410,0,1,
216.128768,216.12880,0,0,
217.257256,217.25730,0,1,
217.308376,217.30840,1,1,
217.402816,217.40280,1,0,
217.479056,217.47900,0,0,
218.676056,218.67610,1,0,
218.68824,218.68820,1,1,
218.820944,218.82090,0,1,
218.867776,218.86780,0,0,
219.933904,219.93390,1,0,
220.037392,220.03740,1,1,
220.1378,220.13780,0,1,
220.168496,220.16850,0,0,
221.340976,221.34100,0,1,
221.45352,221.45350,1,1,
221.50132,221.50130,1,0,
221.606888,221.60690,0,0,
222.670352,222.67030,1,0,
222.7596,222.75960,1,1,
222.819536,222.81950,0,1,
222.92812,222.92810,0,0,
224.109968,224.11000,0,1,
224.117512,224.11750,1,1,
224.240928,224.24090,1,0,
224.326616,224.32660,0,0,
225.39576,225.39580,0,1,
225.452776,225.45280,1,1,
225.569312,225.56930,1,0,
225.601464,225.60150,0,0,
226.793208,226.79320,1,0,
226.864768,226.86480,1,1,
226.95832,226.95830,0,1,
227.018144,227.01810,0,0,
228.128936,228.12890,1,0,
228.149192,228.14920,1,1,
228.282352,228.28230,1,0,
228.33376,228.33380,0,0,
229.503088,229.50310,0,1,
229.574136,229.57410,1,1,
229.690536,229.69050,1,0,
229.717344,229.71730,0,0,
230.7892,230.78920,1,0,
230.919128,230.91910,1,1,
230.963472,230.96350,0,1,
231.063248,231.06320,0,0,
232.221952,232.22200,0,1,
232.310392,232.31040,1,1,
232.362512,232.36250,1,0,
232.492,232.49200,0,0,
233.568944,233.56890,1,0,
233.5748,233.57480,1,1,
233.712016,233.71200,0,1,
233.766456,233.76640,0,0,
234.939008,234.93900,1,0,
235.002312,235.00230,1,1,
235.138632,235.13860,0,1,
235.139072,235.13910,0,0,
236.264704,236.26470,0,1,
236.316136,236.31610,1,1,
236.413896,236.41390,1,0,
236.489216,236.48920,0,0,
237.684128,237.68410,1,0,
237.698192,237.69820,1,1,
237.832232,237.83220,0,1,
237.880504,237.88050,0,0,
238.94204,238.94200,1,0,
239.045064,239.04510,1,1,
239.150872,239.15090,0,1,
239.178544,239.17850,0,0,
240.3498,240.34980,0,1,
240.462024,240.46200,1,1,
240.513928,240.51390,1,0,
240.617864,240.61790,0,0,
241.677456,241.67750,1,0,
241.768752,241.76880,1,1,
241.830064,241.83010,0,1,
241.939776,241.93980,0,0,
243.118104,243.11810,0,1,
243.128512,243.12850,1,1,
243.251528,243.25150,1,0,
243.341048,243.34100,0,0,
244.40424,244.40420,0,1,
244.459992,244.46000,1,1,
244.58236,244.58240,1,0,
244.611104,244.61110,0,0,
245.802184,245.80220,1,0,
245.87396,245.87400,1,1,
245.971432,245.97140,0,1,
246.02964,246.02960,0,0,
247.138128,247.13810,1,0,
247.1568,247.15680,1,1,
247.292752,247.29280,1,0,
247.346136,247.34610,0,0,
248.513408,248.51340,0,1,
248.58252,248.58250,1,1,
248.704904,248.70490,1,0,
248.728664,248.72870,0,0,
249.797008,249.79700,1,0,
249.927632,249.92760,1,1,
249.975816,249.97580,0,1,
250.073976,250.07400,0,0,
251.230232,251.23020,0,1,
251.32044,251.32040,1,1,
251.374096,251.37410,1,0,
251.504304,251.50430,0,0,
252.575984,252.57600,1,0,
252.584968,252.58500,1,1,
252.721992,252.72200,0,1,
252.77988,252.77990,0,0,
253.949672,253.94970,1,0,
254.010744,254.01070,1,1,
254.149688,254.14970,1,0,
254.154248,254.15430,0,0,
255.272896,255.27290,0,1,
255.324512,255.32450,1,1,
255.425896,255.42590,1,0,
255.499744,255.49970,0,0,
256.692624,256.69260,1,0,
256.708552,256.70860,1,1,
256.844168,256.84420,0,1,
256.89368,256.89370,0,0,
257.951152,257.95110,1,0,
258.053296,258.05330,1,1,
258.164296,258.16430,0,1,
258.188944,258.18890,0,0,
259.358712,259.35870,0,1,
259.471024,259.47100,1,1,
259.5272079,259.52720,1,0,
259.629304,259.62930,0,0,
260.6848,260.68480,1,0,
260.778664,260.77870,1,1,
260.840944,260.84090,0,1,
260.951928,260.95190,0,0,
262.126032,262.12600,0,1,
262.139832,262.13980,1,1,
262.262032,262.26200,1,0,
262.355592,262.35560,0,0,
263.413384,263.41340,0,1,
263.467784,263.46780,1,1,
263.59612,263.59610,1,0,
263.621392,263.62140,0,0,
264.811424,264.81140,1,0,
264.883248,264.88320,1,1,
264.985144,264.98510,0,1,
265.041104,265.04110,0,0,
266.148144,266.14810,1,0,
266.164864,266.16490,1,1,
266.303728,266.30370,1,0,
266.358528,266.35850,0,0,
267.523848,267.52380,0,1,
267.591096,267.59110,1,1,
267.7193919,267.71940,1,0,
267.739824,267.73980,0,0,
268.805008,268.80500,1,0,
268.93632,268.93630,1,1,
268.98836,268.98840,0,1,
269.084624,269.08460,0,0,
270.238816,270.23880,0,1,
270.330664,270.33070,1,1,
270.385768,270.38580,1,0,
270.516712,270.51670,0,0,
271.583232,271.58320,1,0,
271.595208,271.59520,1,1,
271.732272,271.73230,0,1,
271.793536,271.79350,0,0,
272.96024,272.96020,1,0,
273.019376,273.01940,1,1,
273.1604719,273.16050,1,0,
273.169376,273.16940,0,0,
274.2811039,274.28110,0,1,
274.3330879,274.33310,1,1,
274.437632,274.43760,1,0,
274.510496,274.51050,0,0,
275.701152,275.70110,1,0,
275.71896,275.71900,1,1,
275.856136,275.85610,0,1,
275.906808,275.90680,0,0,
276.959952,276.96000,1,0,
277.061064,277.06110,1,1,
277.177832,277.17780,0,1,
277.199192,277.19920,0,0,
278.367792,278.36780,0,1,
278.479672,278.47970,1,1,
278.540352,278.54030,1,0,
278.640464,278.64050,0,0,
279.6918,279.69180,1,0,
279.7881279,279.78810,1,1,
279.8518,279.85180,0,1,
279.963472,279.96350,0,0,
281.134024,281.13400,0,1,
281.15076,281.15080,1,1,
281.272832,281.27280,1,0,
281.36964,281.36960,0,0,
282.422104,282.42210,0,1,
282.47476,282.47480,1,1,
282.609256,282.60930,1,0,
282.631104,282.63110,0,0,
283.820352,283.82030,1,0,
283.892496,283.89250,1,1,
283.998336,283.99830,0,1,
284.05224,284.05220,0,0,
285.156736,285.15670,1,0,
285.172272,285.17230,1,1,
285.313936,285.31390,1,0,
285.370256,285.37030,0,0,
286.5336,286.53360,0,1,
286.599048,286.59910,1,1,
286.7333039,286.73330,1,0,
286.750696,286.75070,0,0,
287.812304,287.81230,1,0,
287.94456,287.94450,1,1,
288.000328,288.00030,0,1,
288.094952,288.09490,0,0,
289.24664,289.24660,0,1,
289.340208,289.34020,1,1,
289.396848,289.39690,1,0,
289.528696,289.52870,0,0,
290.589968,290.59000,1,0,
290.604984,290.60500,1,1,
290.741976,290.74200,0,1,
290.806672,290.80670,0,0,
291.97024,291.97020,1,0,
292.027272,292.02730,1,1,
292.170776,292.17080,1,0,
292.184664,292.18470,0,0,
293.288808,293.28880,0,1,
293.341016,293.34100,1,1,
293.449104,293.44910,1,0,
293.520664,293.52070,0,0,
294.709544,294.70950,1,0,
294.729408,294.72940,1,1,
294.867952,294.86800,0,1,
294.919464,294.91950,0,0,
295.968472,295.96850,1,0,
296.068576,296.06860,1,1,
296.191048,296.19100,0,1,
296.209128,296.20910,0,0,
297.376592,297.37660,0,1,
297.488432,297.48840,1,1,
297.55356,297.55360,1,0,
297.651496,297.65150,0,0,
298.698664,298.69870,1,0,
298.7977199,298.79770,1,1,
298.86236,298.86240,0,1,
298.974792,298.97480,0,0,
300.141752,300.14180,0,1,
300.16188,300.16190,1,1,
300.283304,300.28330,1,0,
300.384088,300.38410,0,0,
301.431168,301.43120,0,1,
301.481776,301.48180,1,1,
301.622992,301.62300,1,0,
301.640832,301.64080,0,0,
302.8294639,302.82950,1,0,
302.9012,302.90120,1,1,
303.01212,303.01210,0,1,
303.063648,303.06370,0,0,
304.166072,304.16610,1,0,
304.179712,304.17970,1,1,
304.3248479,304.32490,1,0,
304.382296,304.38230,0,0,
305.543648,305.54360,0,1,
305.607216,305.60720,1,1,
305.747696,305.74770,1,0,
305.761656,305.76170,0,0,
305.761896,305.76190,1,0,
306.95292,306.95290,1,1,
307.012768,307.01280,0,1,
307.105496,307.10550,0,0,
308.254952,308.25490,0,1,
308.3498159,308.34980,1,1,
308.34988,308.34990,0,1,
308.349896,308.34990,1,1,
308.408584,308.40860,1,0,
308.5407839,308.54080,0,0,
309.597136,309.59710,1,0,
309.6152,309.61520,1,1,
309.752192,309.75220,0,1,
309.820136,309.82010,0,0,
310.98044,310.98040,1,0,
311.03548,311.03550,1,1,
