Time,Event Time,State at A,State at B,Comment
s,s,State,State,

69.7672959,69.76730,0,0,
70.8671039,70.86710,1,0,
70.8969519,70.89695,1,1,
71.0458879,71.04589,0,1,
71.0643599,71.06436,0,0,
72.2106319,72.21063,0,1,
72.3315679,72.33157,1,1,
72.3826879,72.38269,1,0,
72.503936,72.50394,0,0,
73.6096559,73.60966,1,0,
73.6098239,73.60983,1,1,
73.7760239,73.77602,0,1,
73.7889439,73.78894,0,0,
74.9328319,74.93283,0,1,
75.0537759,75.05378,1,1,
75.1182719,75.11827,1,0,
75.2146159,75.21461,0,0,
76.3246959,76.32470,1,0,
76.3477839,76.34779,1,1,
76.4826399,76.48264,0,1,
76.538856,76.53886,0,0,
77.678744,77.67874,0,1,
77.7573119,77.75731,1,1,
77.8714,77.87140,1,0,
77.9143039,77.91431,0,0,
79.0244159,79.02441,1,0,
79.1031359,79.10313,1,1,
79.1834079,79.18341,0,1,
79.2930559,79.29305,0,0,
80.433928,80.43393,0,1,
80.4581999,80.45820,1,1,
80.6191279,80.61913,1,0,
80.621248,80.62125,0,0,
81.7271119,81.72711,1,0,
81.8475999,81.84760,1,1,
81.8956799,81.89568,0,1,
82.0256079,82.02560,0,0,
83.167712,83.16771,0,1,
83.177472,83.17747,1,1,
83.3402639,83.34026,1,0,
83.3538879,83.35389,0,0,
84.4520719,84.45207,1,0,
84.565648,84.56565,1,1,
84.6345599,84.63456,0,1,
84.7338239,84.73383,0,0,
85.9229999,85.92300,1,1,
86.0427919,86.04279,1,0,
86.1097519,86.10975,0,0,
87.2048479,87.20485,1,0,
87.2659039,87.26591,1,1,
87.3913519,87.39135,0,1,
87.4324239,87.43243,0,0,
88.5764559,88.57645,0,1,
88.6788239,88.67883,1,1,
88.7455519,88.74555,1,0,
88.86124,88.86124,0,0,
89.9588799,89.95888,1,0,
89.9700079,89.97001,1,1,
90.1350719,90.13507,0,1,
90.145208,90.14521,0,0,
91.2851119,91.28511,0,1,
91.4160799,91.41608,1,1,
91.466568,91.46657,1,0,
91.5853439,91.58534,0,0,
92.6878479,92.68785,1,0,
92.6938639,92.69386,1,1,
92.8521039,92.85210,0,1,
92.8828639,92.88287,0,0,
94.0191359,94.01913,0,1,
94.1266079,94.12661,1,1,
94.2134079,94.21341,1,0,
94.287128,94.28712,0,0,
95.393424,95.39342,1,0,
95.4432399,95.44324,1,1,
95.5531119,95.55311,0,1,
95.639512,95.63951,0,0,
96.7747519,96.77475,0,1,
96.82632,96.82632,1,1,
96.9690639,96.96906,1,0,
96.9875279,96.98753,0,0,
98.0919759,98.09197,1,0,
98.1967199,98.19672,1,1,
98.2571999,98.25720,0,1,
98.3848319,98.38483,0,0,
99.5219359,99.52193,0,1,
99.5339279,99.53393,1,1,
99.7035199,99.70352,1,0,
99.7061519,99.70615,0,0,
100.8033759,100.80340,1,0,
100.9275759,100.92760,1,1,
100.9817759,100.98180,0,1,
101.1026719,101.10270,0,0,
102.2420639,102.24210,0,1,
102.2658399,102.26580,1,1,
102.4130159,102.41300,1,0,
102.4516879,102.45170,0,0,
103.5435919,103.54360,1,0,
103.6349679,103.63500,1,1,
103.7330479,103.73300,0,1,
103.803896,103.80390,0,0,
104.9442719,104.94430,0,1,
105.0206559,105.02070,1,1,
105.1135119,105.11350,1,0,
105.2097999,105.20980,0,0,
106.3009679,106.30100,1,0,
106.3348879,106.33490,1,1,
106.4865519,106.48650,0,1,
106.5076239,106.50760,0,0,
107.646072,107.64610,0,1,
107.7689679,107.76900,1,1,
107.8233759,107.82340,1,0,
107.947696,107.94770,0,0,
109.044648,109.04460,1,0,
109.045792,109.04580,1,1,
109.216824,109.21680,0,1,
109.2307839,109.23080,0,0,
110.3650159,110.36500,0,1,
110.49196,110.49200,1,1,
110.556632,110.55660,1,0,
110.6580399,110.65800,0,0,
111.7603279,111.76030,1,0,
111.783168,111.78320,1,1,
111.923392,111.92340,0,1,
111.98076,111.98080,0,0,
113.112,113.11200,0,1,
113.19464,113.19460,1,1,
113.3114319,113.31140,1,0,
113.356664,113.35670,0,0,
114.4594079,114.45940,1,0,
114.53928,114.53930,1,1,
114.6227039,114.62270,0,1,
114.736096,114.73610,0,0,
115.8674239,115.86740,0,1,
115.895408,115.89540,1,1,
116.059328,116.05930,1,0,
116.0631359,116.06310,0,0,
117.161072,117.16110,1,0,
117.283656,117.28370,1,1,
117.3345599,117.33460,0,1,
117.467656,117.46770,0,0,
117.468144,117.46810,0,1,
118.7803279,118.78030,1,0,
118.7948,118.79480,0,0,
119.88492,119.88490,1,0,
120.0019359,120.00190,1,1,
120.072848,120.07280,0,1,
120.1751839,120.17520,0,0,
121.3116719,121.31170,0,1,
121.3584,121.35840,1,1,
121.4825279,121.48250,1,0,
121.5509119,121.55090,0,0,
122.636632,122.63660,1,0,
122.7035359,122.70350,1,1,
122.8293359,122.82930,0,1,
122.8750559,122.87510,0,0,
124.010928,124.01090,0,1,
124.1147519,124.11480,1,1,
124.184904,124.18490,1,0,
124.3029199,124.30290,0,0,
125.3921119,125.39210,1,0,
125.406224,125.40620,1,1,
125.5745679,125.57460,0,1,
125.586104,125.58610,0,0,
126.7185599,126.71860,0,1,
126.8526479,126.85260,1,1,
126.9047039,126.90470,1,0,
127.02732,127.02730,0,0,
128.1233999,128.12340,1,0,
128.1281919,128.12820,1,1,
128.293104,128.29310,0,1,
128.32232,128.32230,0,0,
129.451584,129.45160,0,1,
129.5644079,129.56440,1,1,
129.6512799,129.65130,1,0,
129.7295999,129.72960,0,0,
130.8297199,130.82970,1,0,
130.8769119,130.87690,1,1,
130.9939839,130.99400,0,1,
131.0790799,131.07910,0,0,
132.2061039,132.20610,0,1,
132.264368,132.26440,1,1,
132.4072159,132.40720,1,0,
132.4300239,132.43000,0,0,
133.5269359,133.52690,1,0,
133.6313439,133.63130,1,1,
133.6963119,133.69630,0,1,
133.82636,133.82640,0,0,
134.9545839,134.95460,0,1,
134.9700639,134.97010,1,1,
135.1432239,135.14320,1,0,
135.146168,135.14620,0,0,
136.2364879,136.23650,1,0,
136.3642799,136.36430,1,1,
136.419008,136.41900,0,1,
136.545696,136.54570,0,0,
137.6777679,137.67780,0,1,
137.6998479,137.69980,1,1,
137.8544319,137.85440,1,0,
137.8903759,137.89040,0,0,
138.973696,138.97370,1,0,
